,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,1KB2,1P0Y,27SS,2T6S,2T7P,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
08MQ,0.9999999999999998,0.8228563928562097,0.5070313882356596,0.8178880322060014,0.7686042686755558,0.3349285429397584,0.9177372335172255,0.8390480335243891,0.5190322004971207,-0.47388815951463953,0.4756186767052667,0.8840901690560188,0.6067766822789263,0.8739591872959412,0.8519207041468759,0.8550838163177823,0.5566184001748071,0.6997001500282736,0.8130827737090702,0.6339909927462176,0.8828805676688026,0.7291173720577022,0.4934346781082718,0.7569063878174507,0.8793128565720977,0.8007592896127754,-0.013082688694663704,0.8314084020906757,-0.4260171980953821,0.4965282998864331,0.8124760204039694,0.8524000808830084,0.8526680546555968,-0.2466052043825024,0.8294289431710647,0.791850548819961,0.5345470986889718,0.8636657029905336,0.37108764285256274,0.6559791283492736,0.8699442933968724,0.7834065001473656,0.8673219832797741,0.8487997987519837,0.31800310936795706,0.49283089929971646,0.7738378403877589,-0.08442017197045351,0.8061742758803389,0.70425649260921,0.8796761455822114,0.1583906396366527,0.5439715791508652,0.7975309111789219,0.8378165118021952,0.7613829556517355,0.5057431619209859,0.8332177047663021,0.40847545111773537,0.3557960892413564,0.9311379084446478,0.7896433871663715,0.6016975350089993,0.7462905662521249
0C7Q,0.8228563928562097,1.0,0.5371554679999957,0.7880944464191462,0.738294483954821,0.4352131211154192,0.7805280842225281,0.7140668656255219,0.6324910892345947,-0.5922889157948811,0.5477347300552428,0.8354858899160933,0.6974155898357657,0.8843858477432892,0.8076925133524432,0.7689582439257032,0.5283206901821617,0.5974327809713573,0.8887020621488351,0.6502760459055742,0.845784304786582,0.80132750271959,0.4657714092160166,0.6954070173525972,0.8307309776028728,0.8720916149759612,-0.06660185266272547,0.8008296534720788,-0.4281290949057361,0.588424860988089,0.8859791278657427,0.8099443752514105,0.838743584758014,-0.2944320654210507,0.8748751626925306,0.8485293071507373,0.5957453102038269,0.8266482792430082,0.4837496506547801,0.60269454405286,0.8526383367672752,0.8662922900548059,0.8294153416361495,0.8906404818508307,0.29314059259322267,0.5710155116915391,0.8484468276512581,-0.09484340996218227,0.7418007676677344,0.6579391222099649,0.8907222411536064,0.07569275719958465,0.5686396974335101,0.8552744311219541,0.8578886464574792,0.7375995066336554,0.6242030730537749,0.8932770237074005,0.5592891999781759,0.3311669585011273,0.7962780385377831,0.856309673676,0.7488958350466987,0.7209883508508207
0ED6,0.5070313882356596,0.5371554679999957,1.0,0.5786696085692035,0.5681697715776944,0.3486626136302211,0.4731112838241387,0.37902098742686835,0.43597777414350786,-0.4546832314519658,0.4083967208511321,0.6170671751125747,0.39867103965323053,0.6231105366219125,0.5724114961145547,0.4552988147613879,0.34758950779189685,0.3519273192245772,0.578798480158976,0.6721055427404997,0.6199292972745595,0.4970871414266496,0.2253862857098365,0.47674462510600607,0.6401824607746595,0.6338556476740614,-0.24966017525138973,0.6666199434654365,-0.14576226939463405,0.3789013206404198,0.577866802982793,0.4276499134430285,0.4676794883109485,-0.19306618367763337,0.5639209305660788,0.45670899161499134,0.44929932479195167,0.5275572636589051,0.3039020363451446,0.41928968423596363,0.4649539753377653,0.521677199276372,0.5701000109075454,0.6333164681465385,0.16523010365152196,0.36405226097071514,0.5347596391404102,-0.14314438133776175,0.5243983759516909,0.49848470411851165,0.6103903352036614,0.07461829814347128,0.9452946290455584,0.4538473360998195,0.44852322374930387,0.4194497216850105,0.5328593458517812,0.5849241617062739,0.33786844353066964,0.15615878653426937,0.5477320967502624,0.5517165200124091,0.4725844263435985,0.4366741548867526
0H5E,0.8178880322060015,0.788094446419146,0.5786696085692035,1.0,0.7477114032981392,0.3369469664304736,0.7723700702386218,0.6653095792490337,0.5365671072700301,-0.5294050187610169,0.47610862959468325,0.87258034440566,0.5656903452489358,0.88101473896077,0.8430318311683601,0.7992688168919246,0.5257252403714744,0.6406177590300665,0.786249445537607,0.6770174390198233,0.8460222506734767,0.6858076745481956,0.4477006385933435,0.7065614020808033,0.8742429691994962,0.8021860724613954,-0.1410497897163054,0.8487403589844692,-0.2793513322252287,0.4875457355107509,0.7892244589751323,0.7633915427654473,0.8178440274198663,-0.24969496020806078,0.8322090616379939,0.7335652068477472,0.5754506366420111,0.7850216445747878,0.3579742721112777,0.643715780027005,0.8094466683796655,0.7350040728153548,0.8695516939901192,0.8457501151966405,0.28940651020712815,0.4731338178768613,0.7508601865927954,-0.11108003637710635,0.7502912084709263,0.6936319780258855,0.8769836725721393,0.06661389755041204,0.6385633331735937,0.7422644317253759,0.769081390486406,0.6235082958839572,0.5505356692543052,0.8103013165106745,0.41681174584075475,0.3218826236504021,0.8347307475233293,0.7676728712809997,0.5744446401769387,0.7143425641255186
0I4U,0.7686042686755558,0.738294483954821,0.5681697715776944,0.7477114032981391,0.9999999999999998,0.3605027086754772,0.7126554665274566,0.6139963836043657,0.527312016074589,-0.5167888356039693,0.5279911861239617,0.8373107316566546,0.5485361116171897,0.7758404665964826,0.8136147052821581,0.755537908905707,0.4567862570933516,0.5640105151169104,0.729448916234521,0.6120000378498437,0.810538335307686,0.6456798032848874,0.39382267324192627,0.6798852291322686,0.8102462764598961,0.7297988136279754,-0.10583467652634224,0.7730058593289895,-0.31475695938936116,0.47096708311056273,0.727646784067739,0.7306380910214123,0.728965959858145,-0.2305533881924183,0.7411935019055502,0.6868693981846007,0.5193352163715461,0.7730083908111511,0.3842550075861349,0.5586694371337148,0.7343168773129225,0.6884527265062005,0.8113755567847963,0.7602995678822494,0.2664060340303422,0.46800617454523796,0.6854833225539548,-0.12533966472019173,0.6795296644446683,0.5998921921404233,0.7721354480783308,0.06754136079716551,0.606660523989975,0.6907984131377749,0.7165193680223118,0.5829431472208573,0.5431095265706963,0.7375094044251903,0.4323023772439128,0.32252421855180374,0.7738755350582266,0.7027440022033673,0.5839736809404448,0.6394873723581723
0JO0,0.33492854293975843,0.4352131211154192,0.3486626136302211,0.33694696643047367,0.3605027086754772,1.0,0.268715389356049,0.27531132997429997,0.5189596235656149,-0.6399443204291098,0.4819916497886083,0.3917838146546236,0.4456405210373982,0.4350938663699578,0.3408724569252427,0.37039586795730317,0.20584762450051827,0.056923663231942104,0.4761430153505464,0.3741659594066543,0.420040595256658,0.4188319205015709,0.06707459657928497,0.3583070332518636,0.39494740993678645,0.47295053757999866,0.0013255495239650212,0.38277466351015343,-0.3507288165176808,0.3685165884086724,0.4935162341350669,0.35270935296134814,0.42363110085104694,-0.20303168636420407,0.4583392987830596,0.43518297707814785,0.27924007244641685,0.40028265703383364,0.469347253048869,0.06521420150288997,0.42327918619819266,0.5016395139024735,0.3735038326529083,0.46133972893643516,0.017579972451520157,0.32627568102684884,0.431234364318565,-0.16648003706962022,0.18039414989739713,0.13499978818053185,0.44151610145195413,-0.2600261903996009,0.3599226127398464,0.44503426157573583,0.45005519742273103,0.36174039621509524,0.514179152596558,0.4833843833648477,0.563171497529165,0.07919055755103764,0.3241123498722476,0.4494382281105634,0.5432157327133857,0.18979748592833862
1KB2,0.9177372335172255,0.780528084222528,0.47311128382413875,0.7723700702386217,0.7126554665274566,0.268715389356049,1.0,0.8195248861118005,0.4635862733198872,-0.3941887983265064,0.4325424919941213,0.8276128397904913,0.5774207417753352,0.8306637991748294,0.8009157183540118,0.8020948678484733,0.5438345978692177,0.688103241774641,0.7806561538364422,0.6229843447076451,0.8334960362081724,0.6937325152740245,0.4953036742461761,0.7077804770062509,0.8298909771186687,0.7713487800798136,-0.02867469610162074,0.80054999383183,-0.43489202248611436,0.46351366439250435,0.7729545262106037,0.8327026235982117,0.8094922396965092,-0.21019030965909238,0.799731855961965,0.757342348349853,0.539987794892495,0.8269710243969116,0.3149487512376086,0.6623312397234977,0.8164947734789859,0.7507161610123174,0.832058530142519,0.8086919393184551,0.38223410245238554,0.4781773289259263,0.7503207198364218,-0.052064355033667666,0.8218346046095091,0.7167555903226903,0.8352475511912646,0.21001292274637412,0.5110532635169075,0.7596083906965825,0.7881353810524322,0.768450819696479,0.4765233924325943,0.790598844260974,0.3486301849669184,0.37286839363090196,0.8958573975883569,0.7629680189664573,0.5497413862109777,0.7517548341354438
1P0Y,0.8390480335243892,0.7140668656255219,0.37902098742686835,0.6653095792490337,0.6139963836043656,0.2753113299742999,0.8195248861118005,1.0,0.41465415652540144,-0.35726746015737004,0.39169833024816514,0.7457507123323969,0.573025919819962,0.7373382433967792,0.674756956558729,0.7318223789277584,0.4576830465710684,0.6177445002310586,0.71825456630843,0.482460033146105,0.7558779776093022,0.651866243790185,0.4520599044818904,0.6563453308334161,0.7246528647462204,0.6891011851722619,0.10164652174323645,0.6903757821275879,-0.5416326180569022,0.40118045164733607,0.7197257605810496,0.7636066402095941,0.7386778251016073,-0.23403677082942656,0.7304479104199089,0.704988571118366,0.41578617149635727,0.7376650306101267,0.31740134739726245,0.5539915259132948,0.7560289488607286,0.706206282546236,0.7391316146767263,0.7370305888001939,0.2908489130541627,0.4472202577142511,0.7084969366370707,0.05253455599004075,0.695535687461773,0.5872227342021468,0.746548548915613,0.24969152902314568,0.381671705435229,0.715564354973738,0.7498644289604327,0.7572125734177106,0.40203700740608533,0.7462364400695376,0.36273507365471885,0.32330790684172594,0.8141177424256532,0.6947609320975066,0.5699261926721443,0.6502966557725475
27SS,0.5190322004971207,0.6324910892345948,0.43597777414350786,0.5365671072700301,0.5273120160745891,0.5189596235656149,0.4635862733198872,0.4146541565254014,1.0,-0.7928247626308205,0.679527170763544,0.5824907724532399,0.5695539978130555,0.6533058298784606,0.5346744122341254,0.5576723163709786,0.3367405853239599,0.23845236636583006,0.6785872687455313,0.537294700414033,0.6073830073404114,0.678472358210561,0.16302462574997278,0.5246086699253055,0.5979672929926249,0.6595998816997364,-0.09337118597048234,0.5579495697267723,-0.3748737027450771,0.4626762430792135,0.6699323699995153,0.5916414499386417,0.6584202185657132,-0.2623592555462586,0.6612102983053076,0.6460955890345936,0.4080314606876289,0.6208010283835597,0.6648921883711908,0.29822295651539577,0.6512897594840581,0.6668551555878376,0.5672380518868687,0.6538367378280073,0.1865685557243109,0.4220612596532963,0.6302616268145428,-0.18928431791218006,0.41721033822627956,0.36293351757931225,0.6507255776055452,-0.0772818865066295,0.4585523487229329,0.6869906697279301,0.6699245207606411,0.47169516699356007,0.8136383431993464,0.6627315697246298,0.7362353563829493,0.12609658623306264,0.5010881731402757,0.6494439409508046,0.6737208442758099,0.3974865713225125
2T6S,-0.47388815951463953,-0.592288915794881,-0.4546832314519659,-0.5294050187610168,-0.5167888356039692,-0.6399443204291098,-0.3941887983265064,-0.35726746015737004,-0.7928247626308206,1.0,-0.7021201831959375,-0.5810455123305368,-0.579604676905784,-0.6462795678584163,-0.5046639837516756,-0.5733735416536304,-0.27803168480087637,-0.09021121730181103,-0.6278753184236535,-0.5452778174140119,-0.6040220852555587,-0.5528263263590906,-0.1038603491981152,-0.5293604191031615,-0.6064714400857723,-0.6264285887861222,0.055088225618767896,-0.548218660056905,0.42329061883257724,-0.4369106541262003,-0.6413760283106775,-0.5492996130143435,-0.6659548398775824,0.2722864881184789,-0.6243422545687031,-0.6087071342410764,-0.3564311862278281,-0.6187074292573422,-0.658276756285031,-0.105896745016678,-0.6635997146145155,-0.606447145312798,-0.5351529170950531,-0.6390034403606889,-0.08724424869870853,-0.3809436511732808,-0.5644014599941604,0.2390896534537722,-0.2642063387203794,-0.20110521838898918,-0.6383499565520496,0.3377370057594594,-0.47963938093232517,-0.6276275130700526,-0.6812900494240186,-0.4127724728822391,-0.7582657785613452,-0.6426024657795854,-0.7528245403226121,-0.13479617699064572,-0.46633540584280764,-0.5939658168017335,-0.6846759987767815,-0.27037705687809077
