,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,1KB2,1P0Y,27SS,2T6S,2T7P,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
3C6G,0.7798121712913735,0.8099908786222373,0.5681078653342982,0.8327832433521882,0.8211938556847611,0.5972224927635049,0.7095493187867961,-0.20495950411836222,0.7237574097419336,0.8151523815244437,0.7246045491338455,0.9999999999999998,0.5932746514268988,0.912430420298475,0.7062783920734084,0.8884186192927306,0.18786548222469351,-0.49118095558919583,0.8346082857935658,0.6892895933051515,0.9502784725399701,0.7177286136520987,-0.2714600517642434,0.680523488435279,0.9435650371519541,0.8232116530850101,-0.03844621189453673,0.8850507139297998,0.4727679024910862,0.41964097955453844,0.8357781724271959,0.8186432641088885,0.8297315220776353,0.7394287352897615,0.8661437684307137,0.7644667891474076,0.16068000215457692,0.8579547985611802,0.5852400233794025,-0.3694317894330049,0.8563473368835077,0.7897910193739445,0.9544225964928509,0.8866836445532874,0.12853107418400794,0.47603686679979595,0.5502855716377889,0.2646118257614403,-0.24051694508444418,-0.40508468889644944,0.9031613670099621,0.24918915812518075,0.6156644709856299,0.7722538762423943,0.8262634687792554,0.4914911530948641,0.7370639567058265,0.8647139912436739,0.6728177773113649,-0.5000123444074026,0.8252029163859472,0.7978457915913867,0.7162084204109148,0.04182671220201687
3PQ2,0.494851209568839,0.6724494465123527,0.3458591468588114,0.49836020866662895,0.4848522899969347,0.5300150893604505,0.4262432570819784,-0.08135213140643778,0.5770643803055314,0.5989166877550968,0.5494244687781774,0.5932746514268988,0.9999999999999998,0.63419269841723,0.49722910463679504,0.5688044879501685,0.16145990537750146,-0.2512099495474021,0.7151153009725824,0.44847404078968445,0.6137105756899751,0.6038707330610832,-0.18352000960580075,0.4782181850247731,0.5745286934326826,0.6813899349751293,0.03442241739511013,0.533343223883103,0.45881017529899365,0.5123814577005941,0.7021364669674339,0.5985415328773381,0.5857075910053942,0.7095763417078492,0.6775264167196972,0.6792587964742776,0.27474940227964073,0.5874242618433952,0.5672840945650756,-0.1695278731293709,0.6126849611720386,0.7090346383604847,0.5738636078222518,0.6685752669713467,0.10586989406429008,0.48659696488564036,0.6127757547625353,0.374007837397981,-0.0821769305499095,-0.20082271340570731,0.6517110458968898,0.24839362699371642,0.35012131638388605,0.6789829859750579,0.6524262672975901,0.498796084331298,0.6096206892849303,0.7082084478616192,0.6933843314535619,-0.269568325004237,0.4817061356150968,0.6820448826757929,0.75200201248285,0.1340807700221732
3TR7,0.7706040875363898,0.8512629630628465,0.5422082141528612,0.8354522938248299,0.7607836850804602,0.6434773239304253,0.7078446531433054,-0.2216854278383365,0.7810779210489641,0.8785816160865964,0.7282406857147116,0.912430420298475,0.63419269841723,1.0,0.6776828476526973,0.8401089639305271,0.1885841672030767,-0.48952898614838364,0.9167565543174988,0.7332082967780432,0.929260162401681,0.782187784659338,-0.2780493400556531,0.6686375403029843,0.9133557723374691,0.904046294525181,-0.0578528935552,0.8711058658711827,0.4952913248887842,0.45539920734050043,0.9168203672232007,0.8102579762974697,0.8833214720012835,0.8273561434921497,0.9540149834053123,0.8229922132036217,0.1849453415518055,0.8327906785295612,0.6115458098280342,-0.37878472517467604,0.9089349109371995,0.8563091675180893,0.8950047384515547,0.9769799364486539,0.12407355514017733,0.5119037714904735,0.6107333130106447,0.28083240255921077,-0.25689023143849943,-0.4185353377487041,0.9836598799026,0.2392745413885303,0.5915586862867122,0.824150295673511,0.8866819340585823,0.5278693211202291,0.8130238657745176,0.9510354761836571,0.7234418040492367,-0.47727107414445535,0.7705645579223589,0.8713184596481396,0.7961125243317947,0.031482372957032434
43FJ,0.4318749980428254,0.6031995243270871,0.3589215768444343,0.6552572949550876,0.6354988574409615,0.41323133397657874,0.4076367081162859,0.09963652838702956,0.6020775614579148,0.6507120685620229,0.6060443578549901,0.7062783920734084,0.4972291046367951,0.6776828476526973,1.0,0.6072101414268795,0.1330449205319475,-0.13296458375899586,0.6436595582717607,0.4673218747302793,0.658866650612465,0.5482376725102946,-0.07031151015575732,0.4325198553995144,0.643221527359405,0.6159611958199045,0.08932156461794752,0.6430672153802518,0.39028266639852444,0.2540044819660726,0.6220601622724523,0.5616383002233496,0.555150374770163,0.6660038739879262,0.6849924545962656,0.5435574594526459,0.055708994783625496,0.5754117421516675,0.44480516689581584,-0.10364593691038317,0.5874435262859976,0.6152863095256823,0.691511350579574,0.6691861998042852,0.06861298537395699,0.34050686677248926,0.652237378712619,0.15999865241765807,0.025222932149477916,-0.10904350081702875,0.6721434136218201,0.3194774977655467,0.38690755603273064,0.5586838601400185,0.5767110276360531,0.2318732061919554,0.6352802885503029,0.6495435759870426,0.5258017225015914,-0.13992296436379634,0.45959264746136047,0.6168544407990454,0.6309363063631697,0.16956855865102793
46CD,0.7315165541978005,0.7347279996649178,0.42895079699367883,0.7498376724083766,0.7181626858791499,0.582447721375722,0.6509900959557982,-0.24845593521855996,0.7277099957163601,0.8099094406399342,0.6916458555240663,0.8884186192927307,0.5688044879501685,0.8401089639305273,0.6072101414268795,0.9999999999999998,0.23332010406562562,-0.4511572152008414,0.7411921442675132,0.6285805875722388,0.8795099578369647,0.6590944195963826,-0.2848123586064026,0.7033946018300673,0.8981483746711553,0.7191515344413532,-0.014596504642662366,0.7885331564561504,0.4419986201458301,0.405694515315791,0.7542488492393222,0.8511697917572631,0.8791225197807848,0.6630062320738277,0.7866906668646423,0.7659785341575265,0.1842114332974715,0.877708766407847,0.6061389781959711,-0.3144055051223654,0.9004542207298935,0.7237877231838469,0.865843841668958,0.7828585211920409,0.15376807842202683,0.4319668636969951,0.4863569835783948,0.26818266206136865,-0.2021532879625898,-0.3636043396927514,0.8323328022850858,0.29063253567443875,0.4788299495679913,0.7830111892521654,0.8567329956170621,0.4547292377708349,0.6844412201900248,0.780874243767213,0.6729327563357848,-0.5197571747708012,0.7391057676947932,0.7271490588975745,0.6430885854502834,0.06130820844450161
4SZ2,0.15014212972989088,0.15865170410648938,0.08499307416580086,0.14567649128614707,0.15823452828135515,0.1951878016936629,0.06951737753665978,-0.014907579655706634,0.20781741687503094,0.24609858717302235,0.1935842118573667,0.1878654822246935,0.16145990537750146,0.1885841672030767,0.1330449205319475,0.23332010406562562,1.0,-0.03175974195085025,0.15241932542775397,0.17087113282686806,0.19676166367903494,0.14551296048234608,-0.007783064882964726,0.2057201500815609,0.21120992418772572,0.13445429487563051,-0.003353190473209958,0.17689159411713185,0.1343084016808575,0.09684993911321718,0.1641179672020528,0.19017025263810752,0.20795722611547596,0.15578802389684226,0.15998236395219467,0.17407591898621644,0.08359931744598534,0.21921331573569403,0.19488433213818376,0.01573280086400963,0.2297376846816841,0.15245788349075906,0.16755216819337218,0.17190526136373832,0.14075384005053446,0.086104187730977,0.11833494418799415,0.10995578590696393,0.051557947817795,-0.0037099640319065968,0.18888340211215274,0.14716962143658022,0.09601984562807518,0.19191188635301634,0.21284035269648188,0.08117050761397715,0.1651651661713008,0.17347171373866677,0.21307455113667736,-0.09556023283287032,0.11925317005073663,0.1402804015869245,0.1595787876179507,0.11169313353710843
4TQ6,-0.6796927683700812,-0.48377059286187396,-0.2939582552850906,-0.3832045163130908,-0.4176233692968169,-0.22966584936246676,-0.6720660623763826,0.6389719452514361,-0.21718473071273,-0.2140416531723069,-0.20339044988678107,-0.49118095558919583,-0.25120994954740206,-0.48952898614838364,-0.13296458375899584,-0.4511572152008414,-0.03175974195085024,1.0,-0.47310201249049916,-0.389629165177093,-0.49731474604427406,-0.42115109805009765,0.5391036932806911,-0.3468919770231646,-0.5143996584984614,-0.49280526711443384,0.3603677070738375,-0.45391387242344106,-0.06290708363072789,-0.30014487022473707,-0.4898221861597567,-0.4873971553396262,-0.4785749862995369,-0.25275029599237514,-0.43546674570473043,-0.46570650324276464,-0.04035471150438663,-0.48291446587127324,-0.1831189933435653,0.7859546772585214,-0.4734669058344205,-0.45257800688203764,-0.4982405935410419,-0.4646569993008004,-0.2549701576577245,-0.3041792083155404,-0.02383535597950901,-0.02527056511406451,0.8095548603336755,0.8471699634410995,-0.475637700750032,0.3500582210157608,-0.3359297616818438,-0.4360473062232447,-0.46483327684875786,-0.4382676510711309,-0.2254095097979837,-0.465525365557573,-0.21324175511710344,0.7584412113985075,-0.655412781040532,-0.4659971826375401,-0.2626791463459107,0.5462402163003325
50GV,0.7191266401339713,0.8674518246377547,0.5103928361598726,0.7397742861437132,0.7088995555713509,0.6422699782285294,0.6852098391153896,-0.20650629171061205,0.7711790143882722,0.7981144586324859,0.7107009099721144,0.8346082857935658,0.7151153009725824,0.9167565543174987,0.6436595582717607,0.7411921442675132,0.15241932542775397,-0.47310201249049916,0.9999999999999998,0.6766400769275307,0.8620200519799219,0.8336217432866406,-0.3021753073122015,0.591055799694909,0.8184670640825856,0.969608163315288,-0.07859451134108307,0.8064173913731748,0.535854503851912,0.5274290215595363,0.9723771810415497,0.7827226846074955,0.8077022269110719,0.8638172898733875,0.9441778769617991,0.8716719579854465,0.18587605587499165,0.7870273347916967,0.6421657792869286,-0.3584110615309838,0.830105437346942,0.949272647461366,0.8325147293062014,0.9501724370270476,0.10457252567185832,0.6029676179576652,0.7143287992651864,0.340403078174892,-0.2495446585811277,-0.4014736297569311,0.911879865531864,0.2162004018124669,0.5379264842001342,0.8776315525488327,0.858815710253489,0.5812500174573412,0.821672930972391,0.9686313864100519,0.7888444968690612,-0.45249023529650045,0.7180786199120175,0.9421313477336553,0.8618037361670288,0.02289223367019834
51PW,0.5709394491263857,0.6110316947982782,0.6473407032112123,0.6470199565010946,0.5972303939909549,0.5708918106057822,0.5168867157157175,-0.12238405077605387,0.547890800610068,0.6658543852544112,0.5805401591128168,0.6892895933051515,0.4484740407896845,0.7332082967780432,0.46732187473027936,0.6285805875722388,0.17087113282686806,-0.389629165177093,0.6766400769275307,0.9999999999999998,0.7212742340322313,0.5491780479316405,-0.14993177321886408,0.5063052367602996,0.7188482845297821,0.6925702663345595,-0.11893625033912172,0.7494767657737881,0.38203191476120535,0.3515386622898946,0.6736454256189578,0.5612378288708816,0.5988001964588957,0.6160927831136198,0.6841307442090512,0.5824195145627432,0.0938149263108222,0.5978140662494144,0.46344167559750093,-0.21513479957560921,0.608961115130915,0.5976598162616443,0.6781635873007716,0.7257224160014751,-0.03305568597460337,0.38835463304071605,0.3975186895024589,0.23428562065105157,-0.16310428193730736,-0.28507204049962664,0.752189578834976,0.1663768550095318,0.6983827712712933,0.5404971792810906,0.5722794130244974,0.40669591938174127,0.6276769351554771,0.6889277680681767,0.539616710262153,-0.28474916863571836,0.5793520637378254,0.6330198417597986,0.6127954529871551,0.07724100116684551
6FH5,0.7738700576433519,0.8131556361425808,0.5690917724804911,0.8048861824264438,0.7897900965877626,0.6304070716243557,0.7142470908609673,-0.2156979040434361,0.7445000406120593,0.8356499720463206,0.7395100378273718,0.95027847253997,0.6137105756899752,0.929260162401681,0.658866650612465,0.8795099578369648,0.19676166367903494,-0.49731474604427406,0.8620200519799219,0.7212742340322313,1.0,0.7425758303512735,-0.2830537942377274,0.6695830896658054,0.9453736517971861,0.8496737337879336,-0.05702126762938753,0.8776328516696933,0.49092148342595654,0.43792827149468716,0.8649756241451573,0.8288183680496981,0.8550778450137781,0.7638488421491861,0.8910921022150051,0.7934296328512112,0.17041046493937276,0.872730008324514,0.6059356639383204,-0.35996980333676043,0.8801811832390197,0.8173245063622373,0.926260640051263,0.9103981110281428,0.12605884097666686,0.49123212617323625,0.5701214605682043,0.2777011584011788,-0.2348114308842735,-0.40394159371164134,0.9188527515273646,0.2589818439949929,0.613628042891734,0.8010250116050093,0.8546005702733557,0.5051276218573694,0.7574160621542759,0.8932099477459318,0.7004278561274409,-0.49919074303156785,0.8118858469518169,0.8247594566871551,0.7386539003986652,0.04154885878177517
6VV2,0.6448334979544253,0.7668338396687222,0.4146545458439424,0.6319496019963107,0.6171655662350147,0.5563004191433373,0.6111255090172847,-0.20787355654109899,0.7578248436465715,0.693562875901256,0.6275487233171089,0.7177286136520987,0.6038707330610832,0.782187784659338,0.5482376725102948,0.6590944195963826,0.14551296048234605,-0.42115109805009765,0.8336217432866405,0.5491780479316406,0.7425758303512735,0.9999999999999998,-0.3128859425991612,0.517060117441386,0.7056160313481247,0.8127692988864972,-0.07298171628909,0.6720861067879519,0.47474530039775287,0.47126550208326495,0.8366763173766976,0.7114500300717831,0.7246158929662478,0.7351174056312638,0.8058787598927457,0.7820293583206029,0.1648994626065812,0.7192485539460197,0.6559211915127502,-0.3275163527585346,0.7424325268742157,0.8222178957659521,0.7235804834650061,0.8045385943095684,0.1305325851599819,0.5530522929004447,0.590154249333058,0.3012432621702353,-0.23305715759756346,-0.35961937521387033,0.7738953331032756,0.18337250341507,0.4365356912777272,0.7884855399843017,0.7745437835065516,0.5116451470660751,0.6938255539659286,0.8310058467266507,0.6913826553671122,-0.4346962277217399,0.626269586273596,0.7969838449924654,0.7412757835497945,-0.003605703885437269
