,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,1KB2,1P0Y,27SS,2T6S,2T7P,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T7P,0.6703656876012632,0.7177998192747148,0.4520405404041157,0.6412499403287554,0.6384657141016391,0.46275731838451306,0.611820324860836,0.5965510851317563,0.6869848221182405,0.7400091862101561,1.0,0.7348013211050305,0.5679505964311292,0.735889551599713,0.6746428227325604,0.6898206950486496,0.2923956208713233,-0.06838140914801433,0.738637750016565,0.5695719570233008,0.7590132525473109,0.657167121096022,0.1494827990152969,0.4979292991227407,0.7317130107798719,0.7129216721186442,0.6143102992346205,0.6878604697263065,0.6256302486489449,0.394446688459163,0.727062071252159,0.7791925415053439,0.6696584603860869,0.6872146905181394,0.23847327524303485,0.6869548368012043,0.40403342343314447,0.7846500915435851,0.597361216829932,0.13360610742975135,0.7143190425028402,0.7028561559268144,0.7269330912568855,0.7242826070651868,0.3800855007922306,0.39808233204096494,0.7276597090624244,0.20597813029105183,0.39504094965352915,0.23717881559674248,0.7508771634251611,0.3213528815766238,0.46555845058585393,0.6822780002313562,0.7277461358631063,0.5029755183288368,0.24489551297590864,0.7234279241356633,0.6564650748284993,0.31510532260821145,0.6362695451546636,0.7072235498718876,0.7373843686139904,0.3573431718994677
3C6G,0.7794838769056242,0.7943677680072987,0.555701639145866,0.8441324026527294,0.7736534442814627,0.4587770979646015,0.7325427027423145,0.7300932301731248,0.7171409610940687,0.8557041519062586,0.7348013211050306,1.0,0.5635921633543454,0.8988680189450152,0.8335636405090006,0.851312775971886,0.3840847779774584,-0.01658913947562511,0.8121449107982484,0.6465547678355419,0.9319930110401479,0.7003314410190377,0.24010306893150227,0.6231602345873003,0.9304259803419472,0.7865107849347963,0.7233644742132017,0.864056208715831,0.6650596929993763,0.4147071571264729,0.8110805851018578,0.7776819652417888,0.7635872613306639,0.7766626569858825,0.23632543738939185,0.7270602810004736,0.5097575470579815,0.8225485025636311,0.5903048821591854,0.3086020085168077,0.8300580801072283,0.7627595848977538,0.9225497921778796,0.8664564200705608,0.3391479849545107,0.41731004558595586,0.8084447684323449,0.21909961400318761,0.5528940111191603,0.3984122923973068,0.9015285402664224,0.4190135445803604,0.5687877457708286,0.719819368037329,0.8083252314054176,0.5710575749052096,0.2772280326679838,0.8336325281705845,0.6591446944300018,0.4630380835584892,0.8161416505111614,0.765763028854052,0.7821894340137129,0.4791023877494601
3PQ2,0.47605092238993496,0.659418168064114,0.335693671919416,0.48790203434268786,0.4643429953198453,0.5205248946776333,0.42442659989850234,0.47023017948761126,0.5865573207989956,0.6173242346820261,0.5679505964311291,0.5635921633543454,1.0,0.6109737965133386,0.47266567997638315,0.5445613508919821,0.23861925137333623,-0.0471971470140074,0.7483543998577429,0.48362244571859,0.6006175104350358,0.6234009631256768,0.09210635926967496,0.4015843789204017,0.5532247985482557,0.7305137076209018,0.499443269082351,0.528395727529556,0.6105267411554273,0.4922419268957771,0.7113237675271933,0.5987329987450866,0.5582674164351022,0.6947070617064005,0.38951607489840606,0.6675856491923807,0.3371673478620506,0.5775453601182378,0.5661446184354819,0.09635141220479773,0.5937293756160846,0.7461370135468192,0.6064393188761704,0.6538664941514086,0.23626485479410825,0.45560214243860997,0.7128732849858416,0.33991093249089027,0.27741627760690607,0.181938210231015,0.6305933807644417,0.35897647987098413,0.3297763773990461,0.6922177059187671,0.6599553459167166,0.5157416542511624,0.2923638347373769,0.6955096915413749,0.7111423096582785,0.2014191571339736,0.4795585494155758,0.7364695222951317,0.7314472709748424,0.2761842765349494
3TR7,0.7664538319322828,0.8306026991058589,0.5388572539940559,0.8282509284527808,0.7305665884655612,0.5222285164598031,0.7122531290964701,0.729660027923365,0.7676954351205652,0.9412923177036868,0.735889551599713,0.8988680189450151,0.6109737965133387,1.0,0.7973727410689501,0.8101589569863019,0.4099667508693077,-0.021105272166989986,0.8862621189159361,0.6914350762742982,0.9331291999232433,0.7559749052784276,0.24385808169692083,0.5994148995033137,0.9062350303886805,0.8535390350043577,0.7895038442309229,0.8431750737202444,0.7162408514022763,0.45779367567059975,0.8834070052512016,0.7814131370735784,0.8248260642387952,0.8481928381035562,0.2736521464349226,0.7885064023176832,0.542355928051894,0.8065413069706588,0.6293362408385371,0.29877087201017904,0.8912612793060355,0.8299144026807148,0.8523247440897649,0.9732742460969124,0.31997853908209595,0.4541222680842372,0.8853923401754225,0.2445921420022529,0.5524634111813597,0.4053384975438454,0.9691081329646727,0.46096217814519513,0.5534351625407704,0.7853498264902716,0.8783374898577474,0.633357295213939,0.2938130627786355,0.9384484926683918,0.7165757921191306,0.43708693649202374,0.7641401421902086,0.8385984595386599,0.8442996536964871,0.4821988715263655
43FJ,0.7824906720172946,0.7393567341055908,0.5123761718346743,0.8037845966613552,0.7571500358281652,0.4412170534471943,0.7251278258459086,0.6902762261932133,0.6226453264245654,0.7474887986725464,0.6746428227325603,0.8335636405090007,0.47266567997638315,0.7973727410689501,1.0,0.7264882388300575,0.36257131943058873,-0.03308680657949931,0.73731820334708,0.5758278352302095,0.7998561274130673,0.6506405277325964,0.2718021526506022,0.5585161701189849,0.830947610417272,0.7325942326964847,0.6895090051142001,0.7686943899351483,0.6204480987701948,0.37443992467535203,0.7375847021712926,0.6595319688260997,0.6489360510107767,0.6854195997489276,0.11402999686014777,0.6574445658600274,0.46983254025526294,0.7087230173528989,0.5334368816878323,0.2950970152680814,0.7076759071089743,0.6809416342104987,0.8017204145818883,0.7665259629060972,0.3752203166930634,0.37869858315846344,0.7419033695460435,0.168234808159621,0.5597962683654959,0.3867973949568625,0.8177825573821336,0.3334078673130022,0.532671987763313,0.6269681399693602,0.7049123610040893,0.5470018183592795,0.20160110110719445,0.7398111073485766,0.5804029503248849,0.4813449855598526,0.7514467987343432,0.6926947597684703,0.7245510132842112,0.4808756922154789
46CD,0.7053640798808726,0.7311547455734203,0.3765140803406178,0.7522963237147888,0.6800783629697504,0.4506286540922417,0.6501298894019589,0.6660348107662591,0.6847154138702263,0.8312298159344798,0.6898206950486497,0.8513127759718861,0.5445613508919821,0.8101589569863019,0.7264882388300575,1.0,0.3694910686509154,0.027576545399448055,0.7416479862641442,0.5881358607135672,0.8349686563083785,0.6451661473229846,0.2360225934580333,0.6018287748033053,0.8352268486596836,0.699106997665943,0.6342650898218176,0.7668791964101108,0.621923715367813,0.3876375607731079,0.7368472886610125,0.7962198224241,0.7975436502484166,0.698379721351314,0.20890848420678504,0.7318933103002662,0.4424496428563034,0.8039728784473994,0.5866947073528691,0.26831419040387083,0.8466682845798814,0.6976647020355151,0.8147622720974077,0.75644047620732,0.27108347021676615,0.38304243669674276,0.7290639207681737,0.2262280081529616,0.495331852214411,0.37311787706180805,0.822948623331908,0.3446154045163193,0.38775010831675777,0.7140657683506648,0.8107955574828208,0.5140513944546533,0.3248639159030793,0.7522549851976883,0.6399308303712028,0.46503187403380203,0.6949553400545206,0.6943873715402459,0.7291934885712065,0.4509099731007132
4SZ2,0.34347221388673194,0.36012243970363905,0.19280456347222028,0.33033679766713514,0.28489144940104894,0.19111115134885648,0.3889376771878385,0.3593810181709154,0.3219006449912476,0.3480302319049254,0.2923956208713233,0.3840847779774584,0.23861925137333623,0.4099667508693077,0.36257131943058873,0.3694910686509154,1.0,0.2522704541152637,0.3895983670652512,0.31845265029648445,0.40391756529609196,0.32534141179669673,0.331810621299707,0.21903530569653754,0.3928914300102882,0.34821536433415273,0.3017457467980364,0.37475071783306185,0.2464775759211793,0.2276991028874771,0.37630961904282484,0.3358393880679334,0.3465640288656818,0.34635874048403653,0.030324744282403362,0.3618357112093794,0.3531581438514038,0.3460847014354637,0.2637952341625384,0.3903860490286314,0.37883055765275925,0.36003644692417924,0.3628045971393399,0.39507262734886833,0.14096275166107963,0.22036986075239257,0.4083006868957106,0.1275974215344863,0.467711202665837,0.4574458097160034,0.3990778176969158,0.3103945234740748,0.18681480881054338,0.3593399474170984,0.39122424341868756,0.3220153722769468,0.23799799011296474,0.3810593299408967,0.29339426897866827,0.3275455833243649,0.3207226451716028,0.35045002301201733,0.3614521469221365,0.447400186714286
4TQ6,-0.08369492422985306,-0.046970110804912785,-0.2768880160393549,-0.06248036030564281,-0.018270043757906314,-0.05507011681633436,0.06972814905164872,0.10587252678364742,-0.04498477690497767,-0.06692582246083399,-0.06838140914801433,-0.01658913947562511,-0.0471971470140074,-0.021105272166989986,-0.033086806579499306,0.027576545399448052,0.2522704541152637,0.9999999999999998,-0.02044497784869576,-0.2226065285479495,-0.022633857653471538,-0.04685287484910094,0.42362213187460857,-0.12664213972253446,-0.036141688191228066,-0.13867097006567322,-0.1205095360037326,-0.08231970377392417,-0.11170671290820021,0.02694365185709817,-0.06744102786098218,0.05932180031627883,0.0020340932345883946,-0.08996477116547577,-0.2121779657225387,0.027859977187691776,0.09027083819756714,0.03229472824974495,-0.022050406422943265,0.6713467141381261,0.06321477460873426,-0.0389138913222611,-0.047656342437614935,-0.04569834160675647,-0.3584381413992774,-0.01129739803284997,0.016165186680503305,0.05672513429409868,0.5037969442847767,0.6126600756587398,-0.03765580274300788,0.2324573811944307,-0.3320767269777331,0.04532042024874417,0.04927668507960028,0.05170387646627309,0.2606970045170725,-0.02064954583285689,-0.05560124534097483,0.4022284711861304,-0.12088712457341393,-0.07906666032781165,-0.051433535536010974,0.509139987699341
50GV,0.7209683023473099,0.8583976479000036,0.5027871031931144,0.724848690153741,0.6702440662503351,0.5852921186243008,0.6733272940083057,0.6951321638071858,0.7644101027977882,0.8486475936563379,0.738637750016565,0.8121449107982485,0.7483543998577429,0.8862621189159361,0.7373182033470801,0.7416479862641442,0.38959836706525114,-0.02044497784869576,1.0,0.65484595358333,0.8520872677128878,0.8157605271113628,0.22647562576439714,0.5375049778853255,0.8074368499967368,0.9402793347445512,0.7369967325110135,0.7657767316173075,0.7904415197456892,0.5542360389877591,0.940402255421798,0.7744953666901996,0.7599868616687403,0.8688196162637958,0.3196953064809174,0.856641495066927,0.5074630903117764,0.7784010405597124,0.7034676508276174,0.24223006079026616,0.8221101592686072,0.9405682494326969,0.8024663205726101,0.9196763023168469,0.3379429424792051,0.5494909515841666,0.9583046560929438,0.33319184252385514,0.49982354916473604,0.3560061743495755,0.9002125016503565,0.4378789766647213,0.5039389416955778,0.8658175598753628,0.8655775884380602,0.6980470069457886,0.31756633385526756,0.9436605962387842,0.8309594703225293,0.38646148944031533,0.709729450553428,0.9335391371071002,0.931687914788926,0.45411155669841896
51PW,0.6091224270034824,0.6536626391522846,0.6354846673077644,0.5845672610645801,0.5407390362005123,0.4181183348055693,0.527957246792873,0.49187963165444576,0.5171317842276796,0.6479390977991621,0.5695719570233009,0.6465547678355419,0.48362244571859,0.6914350762742982,0.5758278352302095,0.5881358607135672,0.3184526502964845,-0.22260652854794946,0.6548459535833301,1.0,0.6985094621817692,0.5567470310211108,0.046176538210310605,0.4813095675433793,0.700134912875535,0.7015223806495585,0.6484207785383275,0.7322848681111696,0.5557798503324446,0.3325886888795034,0.657123149334777,0.536261928817443,0.5240821854340744,0.6224414422453889,0.23473752027122893,0.5201884034113515,0.32645743426417684,0.5527725195935708,0.45604758976953724,0.029577531579453923,0.5517260694152483,0.5952424416213151,0.6327033723484554,0.6884374234505564,0.40005967576195495,0.34009217500941114,0.629374226786429,0.12515083984688152,0.28206599323728954,0.17057159180567377,0.7181515884587173,0.339350667188968,0.6649648254474864,0.504291482591429,0.551187725859693,0.45602978658510823,0.059240660772941135,0.6485748838390942,0.5109384737230508,0.17458003920981013,0.6051069586957324,0.6435167807293393,0.6631881073373549,0.18463927033915487
6FH5,0.7817210150571259,0.8155520773273277,0.5659766014342718,0.8028978474279125,0.7593756737524963,0.5012605777639435,0.7149505632674245,0.7203013122282467,0.7405225594256396,0.8919593899822872,0.7590132525473109,0.931993011040148,0.6006175104350359,0.9331291999232432,0.7998561274130672,0.8349686563083785,0.40391756529609196,-0.022633857653471538,0.8520872677128878,0.6985094621817692,1.0,0.734491190625119,0.218883508464023,0.6007675077828049,0.9198048333847977,0.8252814115998794,0.7625662500734421,0.8504139892412487,0.6923032881361529,0.43806438773956596,0.8496543982392214,0.7920556516923848,0.7895749014895161,0.8131151377778255,0.2583457223918359,0.7546013076234617,0.5099717653647626,0.827500892879716,0.6217439232147602,0.2843971104390553,0.8436271186223592,0.7987406359169354,0.8841304617421802,0.9141007813669805,0.35353097847921483,0.43569726751511423,0.8455164625820506,0.23401321348567944,0.5418388532043565,0.3911876349660478,0.920176441757984,0.44724001375589617,0.5739223828343236,0.7498138128431052,0.8360595444726076,0.5919740977862037,0.2688133305962666,0.8845497593033298,0.6946113879545235,0.42331117934375634,0.8092600271791469,0.8065620984905121,0.8257415512471588,0.4613177274829622
6VV2,0.6259078339637365,0.7590392599424748,0.43858862231951906,0.6326215043149996,0.5835615914052643,0.5123806178932887,0.5801355511260843,0.6019470718775488,0.7548661989924412,0.7309556982167509,0.657167121096022,0.7003314410190375,0.6234009631256768,0.7559749052784276,0.6506405277325964,0.6451661473229846,0.32534141179669673,-0.04685287484910094,0.8157605271113628,0.5567470310211108,0.7344911906251189,1.0,0.20476139507942617,0.46061032536973817,0.7052028047379414,0.7916573094420593,0.6244599841253615,0.651898478496056,0.6766053438507702,0.47436676086640034,0.805067452183155,0.6799006600517488,0.6593474873528579,0.7500616622008182,0.27715472634390576,0.740134724730464,0.44583342463822007,0.6924199768541008,0.7055229292993351,0.20071536818243993,0.711178954718533,0.7948039789224516,0.700925610640166,0.7796456187659975,0.30885184143234734,0.48131736086073057,0.7984363115016305,0.27469327645068814,0.4372889970660452,0.3004698577080149,0.7709294881303075,0.37902994451879024,0.4402480963393635,0.740189761044436,0.7579707686962786,0.5846252703153415,0.2691028479507578,0.7973364460077269,0.7147127552501833,0.34408840393739065,0.6134492629121814,0.771729569470809,0.8052885241739208,0.40176317966324543
80GC,0.20683545232357342,0.202253968850454,-0.007907624161252404,0.2170627738971747,0.16848921925799754,0.07148601789573927,0.3122646188676889,0.34034232637663947,0.16286215500004445,0.19479385073242605,0.1494827990152969,0.24010306893150227,0.09210635926967498,0.2438580816969208,0.2718021526506022,0.23602259345803328,0.331810621299707,0.42362213187460857,0.22647562576439714,0.046176538210310605,0.21888350846402296,0.2047613950794262,0.9999999999999998,0.11344370347339298,0.23317238809848229,0.14870502828072493,0.1437438212927503,0.2005862138806582,0.12796870752777945,0.17931121144918946,0.19420152003002533,0.21666950647197025,0.25243050197849365,0.15625039006967564,-0.14592045140924292,0.2550198047263022,0.3489780979596995,0.2289845775183083,0.1439646659625106,0.5411716289543843,0.28007479956788106,0.20588126371105364,0.19798099081424891,0.22129727686459988,-0.13641109764466322,0.1571273964705124,0.2611000641149012,0.1322195143716044,0.57181326136183,0.5646386565410878,0.23048165666140266,0.150518678308504,-0.03339542987051516,0.24266242402298205,0.2712160385194128,0.25602377102734686,0.32743593880223665,0.23238038167962144,0.1349453339994526,0.545068950747245,0.16573288468007624,0.1704537910811771,0.17666464533801945,0.6094713363784253
