,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,4961_K9P0,K9P0,1,False,,False,211.0,3.4882655143737793,6.244087219238281,1.0,0.0
1,4961_K9P0,K9P0,2,False,,False,2759.0,3.4882655143737793,8.807641983032227,1.0,0.0
2,4961_K9P0,K9P0,3,False,,False,211.0,3.4882655143737793,6.244087219238281,1.0,0.0
3,4961_K9P0,K9P0,4,False,,False,2759.0,3.4882655143737793,8.807641983032227,1.0,0.0
4,4961_K9P0,K9P0,5,False,,True,4517.0,3.4852137565612793,9.933774948120117,1.0,0.0
5,4961_K9P0,K9P0,6,False,,True,242.0,3.4974212646484375,8.215582847595215,1.0,0.0
6,4961_K9P0,K9P0,7,False,,False,4517.0,3.4852137565612793,9.933774948120117,1.0,0.0
7,4961_K9P0,K9P0,8,False,,False,242.0,3.4974212646484375,8.215582847595215,1.0,0.0
8,4961_K9P0,K9P0,9,False,,False,937.0,3.529411792755127,9.019607543945312,1.0,0.0
