,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,4947_X19V,X19V,1,False,,False,4376.0,2.3000290393829346,5.231600284576416,1.0,0.0
1,4947_X19V,X19V,2,False,,False,9769.0,2.3001174926757812,5.839014053344727,1.0,0.0
2,4947_X19V,X19V,3,False,,False,4376.0,2.3000290393829346,5.231600284576416,1.0,0.0
3,4947_X19V,X19V,4,False,,False,9769.0,2.3001174926757812,5.839014053344727,1.0,0.0
4,4947_X19V,X19V,5,False,,True,25018.0,2.3000221252441406,6.668889999389648,1.0,0.0
5,4947_X19V,X19V,6,False,,True,2487.0,2.300999879837036,4.900306224822998,1.0,0.0
6,4947_X19V,X19V,7,False,,False,25018.0,2.3000221252441406,6.668889999389648,1.0,0.0
7,4947_X19V,X19V,8,False,,False,2487.0,2.300999879837036,4.900306224822998,1.0,0.0
8,4947_X19V,X19V,9,False,,False,688.0,2.301269054412842,4.062374591827393,1.0,0.0
