,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,5173_L9G5,L9G5,1,False,,False,8040.0,1.9600353240966797,4.224549770355225,1.0,0.0
1,5173_L9G5,L9G5,2,False,,False,10181.0,1.9600011110305786,4.253507137298584,1.0,0.0
2,5173_L9G5,L9G5,3,False,,False,8040.0,1.9600353240966797,4.224549770355225,1.0,0.0
3,5173_L9G5,L9G5,4,False,,False,10181.0,1.9600011110305786,4.253507137298584,1.0,0.0
4,5173_L9G5,L9G5,5,False,,False,0.0,0.0,0.0,0.0,0.0
5,5173_L9G5,L9G5,6,False,,False,0.0,0.0,0.0,0.0,0.0
6,5173_L9G5,L9G5,7,False,,False,5607.0,1.9600661993026733,4.013753890991211,1.0,0.0
7,5173_L9G5,L9G5,8,False,,False,4873.0,1.9600845575332642,4.306031703948975,1.0,0.0
8,5173_L9G5,L9G5,9,False,,False,11480.0,1.9600138664245605,4.964812755584717,1.0,0.0
