,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T6S,0.9763089595287177,0.8006022329888876,0.9978729270886675,0.9978729270886675,0.9978729270886675,0.9978729270886675,0.9924283207065734,0.9957152173247025,0.9939908001908239,0.9978729270886675,1.0,0.9978729270886675,0.9966780898360053,0.9978729270886675,0.9978729270886675,0.9978729270886675,0.9404113216300556,0.9967087266886376,0.9803530240761895,0.9952556645352171,0.9978729270886675,0.9978729270886675,0.9958333880419987,0.9978510436225014,0.9978729270886675,0.9978729270886675,0.995277548001383,0.9978729270886675,0.9978729270886675,0.9956845804720701,0.9628768879960434,0.997820406769869,0.9943847025818113,0.9978729270886675,0.9978729270886675,0.9978729270886675,0.9369362272028992,0.9978729270886675,0.9960390926239588,0.9978729270886675,0.9956626970059042,0.9967524936209696,0.993251139034414,0.9978729270886675,0.9798628344340716,0.949777445149092,0.9978729270886675,0.995299431467549,0.8792163968435288,0.9968487808720999,0.9978729270886675,0.9978729270886675,0.9067633040532556,0.9978729270886675,0.9978729270886675,0.9956233067668054,0.9903012477952408,0.9978729270886675,0.9978729270886675,0.9692362232638753,0.9978729270886675,0.9953519517863474,0.9949449193156602,0.9978729270886675,0.9947348380404669
3C6G,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
3PQ2,0.9771624147091906,0.8015257152610916,0.998446273902216,0.998446273902216,0.998446273902216,0.998446273902216,0.9930016675201219,0.996288564138251,0.9945641470043723,0.998446273902216,0.9966780898360053,0.998446273902216,1.0,0.998446273902216,0.998446273902216,0.998446273902216,0.941002175216537,0.9972820735021861,0.9814253139183221,0.9963804746961481,0.998446273902216,0.998446273902216,0.9965730491984086,0.9984243904360499,0.998446273902216,0.998446273902216,0.9963673446164485,0.998446273902216,0.998446273902216,0.9962579272856186,0.9645356547314242,0.9984375205157495,0.9952206509893515,0.998446273902216,0.998446273902216,0.998446273902216,0.9376496281999098,0.998446273902216,0.996761247007436,0.998446273902216,0.9962360438194526,0.9968619109517994,0.9938244858479625,0.998446273902216,0.9804361812476202,0.9502107377791783,0.998446273902216,0.99642424162848,0.8796321827006823,0.9974221276856484,0.998446273902216,0.998446273902216,0.9074942118231991,0.998446273902216,0.998446273902216,0.9961003663292236,0.9908745946087892,0.998446273902216,0.998446273902216,0.9688729577255201,0.998446273902216,0.9958902850540303,0.9962097836600535,0.998446273902216,0.9952118976028851
3TR7,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
43FJ,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
46CD,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
4SZ2,0.932345076001278,0.8221662005488374,0.9402712674465934,0.9402712674465934,0.9402712674465934,0.9402712674465934,0.9348354144509657,0.9391814708315279,0.9363891405487498,0.9402712674465934,0.9404113216300556,0.9402712674465934,0.941002175216537,0.9402712674465934,0.9402712674465934,0.9402712674465934,1.0,0.9411991264120306,0.9445998170542228,0.942240779401531,0.9402712674465934,0.9402712674465934,0.9404463351759211,0.9402493839804275,0.9402712674465934,0.9402712674465934,0.941947540954907,0.9402712674465934,0.9402712674465934,0.9381091809893952,0.9332335447276165,0.9402975276059926,0.9423501967323609,0.9402712674465934,0.9402712674465934,0.9402712674465934,0.895502072364246,0.9402712674465934,0.941387324221058,0.9402712674465934,0.9384549397548176,0.9410065519097701,0.9356494793923399,0.9402712674465934,0.9222611747919977,0.9023297138080295,0.9402712674465934,0.9399999124661353,0.8345872559446436,0.9392471212300258,0.9402712674465934,0.9402712674465934,0.895458305431914,0.9402712674465934,0.9402712674465934,0.9402099937413286,0.9327258483125659,0.9402712674465934,0.9402712674465934,0.9317410923350972,0.9402712674465934,0.9398773650556059,0.9419738011143061,0.9402712674465934,0.939295264855591
4TQ6,0.9767378754655708,0.8011624497227365,0.9988357995999703,0.9988357995999703,0.9988357995999703,0.9988357995999703,0.9933911932178762,0.996695596608938,0.9949536727021266,0.9988357995999703,0.9967087266886376,0.9988357995999703,0.9972820735021861,0.9988357995999703,0.9988357995999703,0.9988357995999703,0.9411991264120306,1.0,0.9808694738777064,0.9962623039788518,0.9988357995999703,0.9988357995999703,0.9966737131427721,0.9988139161338042,0.9988357995999703,0.9988357995999703,0.996511775493144,0.9988357995999703,0.9988357995999703,0.996647452983373,0.9641023621013379,0.9987832792811719,0.9956189300735722,0.9988357995999703,0.9988357995999703,0.9988357995999703,0.9379953869653322,0.9988357995999703,0.9977109894390392,0.9988357995999703,0.9966255695172069,0.9975227916300119,0.9942140115457168,0.9988357995999703,0.9808257069453745,0.9506702905686637,0.9988357995999703,0.9962623039788518,0.8800042016255039,0.9978116533834027,0.9988357995999703,0.9988357995999703,0.9080850654096804,0.9988357995999703,0.9988357995999703,0.9961222497953895,0.9912641203065435,0.9988357995999703,0.9988357995999703,0.9691224292398122,0.9988357995999703,0.9961134964089232,0.9955751631412403,0.9988357995999703,0.9959077918269631
50GV,0.9662119282397378,0.817728233610378,0.9809219941965047,0.9809219941965047,0.9809219941965047,0.9809219941965047,0.9755474149061418,0.9795871027603804,0.9770398672986612,0.9809219941965047,0.9803530240761895,0.9809219941965047,0.9814253139183221,0.9809219941965047,0.9809219941965047,0.9809219941965047,0.9445998170542228,0.9808694738777064,1.0,0.9807731866265762,0.9809219941965047,0.9809219941965047,0.9811320754716981,0.9809001107303388,0.9809219941965047,0.9809219941965047,0.9831934979845328,0.9809219941965047,0.9809219941965047,0.9787336475799074,0.9617433244486461,0.9809745145153032,0.9815478613288516,0.9809219941965047,0.9809219941965047,0.9809219941965047,0.9245020417273933,0.9809219941965047,0.9811452055513977,0.9809219941965047,0.9788605716836701,0.9813071432010259,0.9763002061422513,0.9809219941965047,0.962911901541909,0.9373695198329853,0.9809219941965047,0.9816397718867487,0.864103675109308,0.9798978479799373,0.9809219941965047,0.9809219941965047,0.9084308241751028,0.9809219941965047,0.9809219941965047,0.9804930782596517,0.9733503149030781,0.9809219941965047,0.9809219941965047,0.9661594079209395,0.9809219941965047,0.9794251651107522,0.9834210860326589,0.9809219941965047,0.9795608426009813
51PW,0.9761426451858563,0.8016088724325223,0.9972164231036882,0.9972164231036882,0.9972164231036882,0.9972164231036882,0.9917718167215942,0.9950587133397233,0.9933342962058447,0.9972164231036882,0.9952556645352171,0.9972164231036882,0.9963804746961481,0.9972164231036882,0.9972164231036882,0.9972164231036882,0.942240779401531,0.9962623039788518,0.9807731866265762,1.0,0.9972164231036882,0.9972164231036882,0.995614553380339,0.9971945396375222,0.9972164231036882,0.9972164231036882,0.9959690655322277,0.9972164231036882,0.9972164231036882,0.9950280764870909,0.9634546115028252,0.9972251764901546,0.9939995535772902,0.9972164231036882,0.9972164231036882,0.9972164231036882,0.9363672570825838,0.9972164231036882,0.9958377647352319,0.9972164231036882,0.995006193020925,0.9955007593562759,0.9925946350494348,0.9972164231036882,0.9792063304490924,0.9487620523189909,0.9972164231036882,0.9954744991968768,0.8788750147713397,0.9961922768871208,0.9972164231036882,0.9972164231036882,0.906570729550995,0.9972164231036882,0.9972164231036882,0.994467859753242,0.9896447438102616,0.9972164231036882,0.9972164231036882,0.9675730798352613,0.9972164231036882,0.9944941199126413,0.9952425344555175,0.9972164231036882,0.9940083069637566
5G9K,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
6FH5,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
6VV2,0.9765978212821085,0.8021690891663712,0.9977766398375372,0.9977766398375372,0.9977766398375372,0.9977766398375372,0.9923320334554431,0.9958290113487656,0.9938945129396936,0.9977766398375372,0.9958333880419987,0.9977766398375372,0.9965730491984086,0.9977766398375372,0.9977766398375372,0.9977766398375372,0.9404463351759211,0.9966737131427721,0.9811320754716981,0.995614553380339,0.9977766398375372,0.9977766398375372,1.0,0.9977547563713711,0.9977766398375372,0.9977766398375372,0.996266680672085,0.9977766398375372,0.9977766398375372,0.9955882932209399,0.9638572672802791,0.9977853932240035,0.994647304175803,0.9977766398375372,0.9977766398375372,0.9977766398375372,0.9371900754104244,0.9977766398375372,0.9962404205126858,0.9977766398375372,0.9956101766871058,0.9963760980029148,0.9931548517832837,0.9977766398375372,0.9797665471829414,0.9497249248302937,0.9977766398375372,0.9958771549743307,0.879198890070596,0.9967524936209696,0.9977766398375372,0.9977766398375372,0.9078049570427559,0.9977766398375372,0.9977766398375372,0.9955795398344734,0.9902049605441106,0.9977766398375372,0.9977766398375372,0.9681683101149757,0.9977766398375372,0.9954044721051457,0.9952075209096519,0.9977766398375372,0.994761098199866
80GC,0.9778801923994346,0.8000638997212046,0.9999781165338341,0.9999781165338341,0.9999781165338341,0.9999781165338341,0.99453351015174,0.997820406769869,0.9960959896359904,0.9999781165338341,0.9978510436225014,0.9999781165338341,0.9984243904360499,0.9999781165338341,0.9999781165338341,0.9999781165338341,0.9402493839804275,0.9988139161338042,0.9809001107303388,0.9971945396375222,0.9999781165338341,0.9999781165338341,0.9977547563713711,1.0,0.9999781165338341,0.9999781165338341,0.9973652306736168,0.9999781165338341,0.9999781165338341,0.9977897699172368,0.9640892320216383,0.9999255962150357,0.996174770114188,0.9999781165338341,0.9999781165338341,0.9999781165338341,0.9389363760104691,0.9999781165338341,0.9980830083638608,0.9999781165338341,0.9977678864510707,0.998201179081157,0.9953563284795806,0.9999781165338341,0.9819680238792383,0.9512698975416114,0.9999781165338341,0.9974046209127156,0.8810852448541029,0.9989539703172665,0.9999781165338341,0.9999781165338341,0.9077918269630564,0.9999781165338341,0.9999781165338341,0.9971070057728584,0.9924064372404073,0.9999781165338341,0.9999781165338341,0.9691793262518437,0.9999781165338341,0.997255813342787,0.9967174800751041,0.9999781165338341,0.9966649597563058
94GU,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
98BT,0.9779020758656005,0.8000857831873707,1.0,1.0,1.0,1.0,0.9945553936179059,0.9978422902360351,0.9961178731021564,1.0,0.9978729270886675,1.0,0.998446273902216,1.0,1.0,1.0,0.9402712674465934,0.9988357995999703,0.9809219941965047,0.9972164231036882,1.0,1.0,0.9977766398375372,0.9999781165338341,1.0,1.0,0.9973871141397829,1.0,1.0,0.9978116533834027,0.9641111154878044,0.9999474796812017,0.9961966535803539,1.0,1.0,1.0,0.938958259476635,1.0,0.9981048918300267,1.0,0.9977897699172368,0.998223062547323,0.9953782119457465,1.0,0.9819899073454043,0.9512917810077773,1.0,0.9974265043788816,0.8811071283202689,0.9989758537834325,1.0,1.0,0.9078137104292223,1.0,1.0,0.9971288892390243,0.9924283207065734,1.0,1.0,0.9692012097180096,1.0,0.997277696808953,0.99673936354127,1.0,0.9966868432224717
