,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
3TR7,0.9991115312736615,0.8400231089402712,0.998223062547323,0.9384636931412841,0.9987438890420731,0.9991115312736615,0.9977109894390392,0.9915179685140689,0.9647063457675188,0.9817404358311121,0.9490202772197494,0.9446304539068552,0.9978335368495687,1.0,0.9401224598766648,0.9796527531588783,0.9348835580765309,0.5927355645715436,0.904185431738904,0.9275307134447639,0.9991115312736615,0.9524209678619416,0.9850273324492413,0.9410459421488688,0.9968268974059339,0.9944634830600089,0.9603559126937233,0.9973958675262492,0.9275919871500287,0.9889400961997172,0.9858282673109159,0.9526704393762336,0.9832153814506988,0.9803267639167903,0.9627455871990477,0.9991071545804283,0.9426171750195858,0.520051820047881,0.9953650818660469,0.9899423589501188,0.7925534941330428,0.9507709545130272,0.9869530774718469,0.9815259778626856,0.962124096759934,0.9568414280274681,0.9809701378220699,0.9197183160235116,0.7164209153416228,0.7207932318815842,0.7403526739407308,0.993522494014872,0.9345815662434405,0.9905944862418649,0.9865197848417606,0.977193051561823,0.9971901629442891,0.9639973214637413,0.9992865990029893,0.9508541116844579,0.9966211928239738,0.9865110314552943,0.9540928646770219,0.9690217652954487,0.7692519793595147
43FJ,0.9394178122661204,0.8854313012346652,0.9400874463307992,0.9558610487432325,0.9398292214300408,0.9394178122661204,0.9380172704314982,0.9433524594827624,0.948359396541537,0.9457771475339521,0.9569727288244639,0.9589903844049666,0.9401005764104988,0.9401224598766648,1.0,0.9497993286152581,0.9088466100322562,0.5858597795021949,0.9322531654433809,0.9293557945230061,0.9394178122661204,0.9534319839988096,0.9487314154663585,0.9052752283539695,0.9403106576856921,0.9364504142540145,0.9535063877837738,0.941273530196995,0.9395709965292822,0.9474009007234674,0.9439301829895441,0.9529286642769922,0.9425515246210878,0.9490552907656149,0.9511079598919832,0.9394134355728873,0.9429891939444073,0.5767956478162489,0.9417549664526463,0.9465561989294609,0.7898880879540272,0.9469063343881164,0.9469369712407487,0.953554531409339,0.9572615905778548,0.9191449692099631,0.9441315108782711,0.9424902509158231,0.7111645067685561,0.7541742711711593,0.7540561004538631,0.9448755487279141,0.8982681424876249,0.9441358875715042,0.9425734080872538,0.9466918764196899,0.9408402375669087,0.9123742247782111,0.940240630593961,0.944153394344437,0.9388882323849039,0.9488495861836548,0.952136482801784,0.9525785288183366,0.7862904461163412
46CD,0.9801210593348302,0.8565451258955809,0.9793376312460883,0.9438689092842794,0.9803398939964899,0.9801210593348302,0.9787205175002079,0.9808607204912401,0.9697526730653921,0.9770354906054279,0.9582069563162249,0.9573885146816175,0.9794120350310527,0.9796527531588783,0.9497993286152581,1.0,0.9373651431397522,0.5989635990423795,0.9169259857407335,0.9315003742072714,0.9801210593348302,0.9618702485524087,0.9781778075392917,0.9365160646525125,0.9782128210851573,0.9754730111211775,0.9599313734501035,0.9806725226822127,0.9385906172450467,0.9793770214851871,0.9777357615227391,0.955826035197367,0.978274094790422,0.9764271302460139,0.9647719961660167,0.980116682641597,0.9508409816047584,0.5382457338182709,0.9822656390190955,0.9845021292612579,0.8019502545047115,0.9610343001448686,0.9771536613227242,0.9820468043574357,0.9666714810292232,0.9416499258150497,0.9727463312368972,0.9308570003019918,0.7194977306845586,0.7377179046143477,0.7547213578253087,0.9796702599318111,0.9285110927289996,0.9777488916024387,0.9791625635167606,0.974877780841463,0.9803442706897231,0.949619884192697,0.9801648262671621,0.953510764477007,0.9787161408069747,0.9800116420040003,0.958929110699702,0.9662075515465045,0.7851262457163115
4SZ2,0.9354919184359449,0.8400406157132041,0.9348485445306653,0.9057522879163876,0.9356669861652727,0.9354919184359449,0.934100129987789,0.9383586525036873,0.9289662688252518,0.9306819325726641,0.9176656468971434,0.9136872327481694,0.9348966881562304,0.9348835580765309,0.9088466100322562,0.9373651431397522,1.0,0.6258758857332931,0.8942328313266195,0.8990034269508016,0.9354919184359449,0.9195957686129822,0.933785008074999,0.9195826385332826,0.9352993439336843,0.9308701303816914,0.9209306600491065,0.9358508072810668,0.9008854050410753,0.9355882056870752,0.9393915521067213,0.9112231544578809,0.9336362005050703,0.9357982869622685,0.9235479226025569,0.9354875417427118,0.9191230857437971,0.571241624103325,0.9365248180389788,0.9376496281999098,0.815995063090033,0.9195738851468162,0.9317979893471287,0.9358858208269324,0.9256925022868222,0.8997868550395435,0.9319686803832232,0.9043473693885322,0.7062757404270777,0.7624943650074623,0.7813973030816297,0.9332641815802488,0.9033057163990319,0.9334611327757426,0.9360915254088925,0.9321043578734522,0.9358901975201657,0.9205980313633837,0.9349754686344279,0.911113737127051,0.9354612815833125,0.9355488154479764,0.9204010801678899,0.9287649409365248,0.7971490220278971
4TQ6,0.5932738978392266,0.5593326418158024,0.5928931255279386,0.5882975976330843,0.593554006206151,0.5932738978392266,0.5934139520226888,0.5993968916724658,0.604438842277106,0.5894355378737149,0.5870633701413234,0.5903415133729861,0.5932038707474955,0.5927355645715436,0.5858597795021949,0.5989635990423795,0.6258758857332931,1.0,0.5853126928480455,0.5733468135484916,0.5932738978392266,0.5893173671564187,0.5938603747324747,0.6389096781817466,0.5943243042151932,0.5900876651654609,0.5858466494224953,0.5930550631775668,0.5875885733293068,0.5952609165670969,0.5986003335040244,0.5802794956298718,0.600189073147674,0.5966789651746519,0.5888928279127987,0.5932695211459934,0.5986309703566567,0.5563739971901629,0.5944556050121891,0.5967271088002171,0.73133668588035,0.5953965940573259,0.5912080986331587,0.5982370679656692,0.5908623398677363,0.5623044165211416,0.5931994940542622,0.5881531667563888,0.5678190499949668,0.7052778543699093,0.7322689215390205,0.5921928546106275,0.6261428640205179,0.5914269332948184,0.5980488701566419,0.596276309397198,0.5941098462467668,0.6067672430771655,0.5927399412647768,0.5821220834810468,0.5956591956513176,0.5941711199520314,0.5868664189458297,0.5901445621774924,0.7012950635277023
50GV,0.9032969630125655,0.913586568803806,0.9045180604246268,0.9254736676251625,0.9037083721764858,0.9032969630125655,0.9018964211779432,0.9101727480819142,0.9249309576642464,0.9170441564580297,0.9465780823956268,0.9385993706315131,0.9047850387118517,0.904185431738904,0.9322531654433809,0.9169259857407335,0.8942328313266195,0.5853126928480455,1.0,0.9214733700100226,0.9032969630125655,0.9367348993141722,0.9182477470971582,0.8806913424631154,0.9047062582336541,0.9024653912982585,0.9433393294030629,0.9051789411028391,0.929263883965109,0.9134246311541778,0.9141380321511885,0.9448799254211473,0.9156479913166407,0.9216353076596508,0.938866348918738,0.9032925863193323,0.9456546001234227,0.6104830556321477,0.9069821387149153,0.9119321787616584,0.7805350945146904,0.939496592744318,0.9165670968956114,0.9197008092505788,0.9399430154541039,0.8871557183685438,0.9200028010836693,0.9737617240669985,0.7225570392545616,0.7664158821444046,0.7613695548465312,0.9105929106323009,0.8811859087984664,0.9106585610307988,0.9145581947015752,0.9245151718070929,0.9052270847284043,0.8875715042256973,0.9042685889103347,0.9356494793923399,0.9032225592276012,0.9126762166113015,0.9480617814016797,0.9337368644494338,0.7930699439345597
51PW,0.9269135996988835,0.8801748926615984,0.9281872174297431,0.9239068114476788,0.9273162554763374,0.9269135996988835,0.9255130578642612,0.9274781931259656,0.9273731524883689,0.9314172170358408,0.9372469724224559,0.9362972299908527,0.9278502120507871,0.9275307134447639,0.9293557945230061,0.9315003742072714,0.8990034269508016,0.5733468135484916,0.9214733700100226,1.0,0.9269135996988835,0.9432824323910313,0.93627972321792,0.8813303396751618,0.9266422447184255,0.9238674212085801,0.9445648035083573,0.9286030032868966,0.9355663222209092,0.9337675013020662,0.9294739652403023,0.9408271074872091,0.9267210251966229,0.9352205634554869,0.9376583815863763,0.9269092230056503,0.9209525435152724,0.5780692655471086,0.930187366237313,0.9329403062809924,0.7711864777685867,0.9271543178267092,0.9340125961231251,0.934257690944184,0.9454051286091306,0.9106060407120005,0.9316448050839669,0.9308701303816914,0.7010849822525089,0.7412498960535358,0.7450795026325809,0.9323275692283453,0.8921101351085201,0.935045495726159,0.9291938568733779,0.930029805280918,0.9281697106568103,0.8937163815251026,0.9275876104567955,0.9272812419304719,0.9245283018867925,0.9330103333727235,0.9420219447398712,0.942849139760945,0.7656543375218288
5G9K,1.0,0.8391346402139328,0.9986651085638757,0.9379253598736011,0.9995885908360798,1.0,0.9985994581653778,0.9921525890328821,0.964553161504357,0.9816047583408831,0.9481318084934109,0.9437507385669831,0.9981617888420583,0.9991115312736615,0.9394178122661204,0.9801210593348302,0.9354919184359449,0.5932738978392266,0.9032969630125655,0.9269135996988835,1.0,0.9516900600919981,0.9846378067514869,0.941881890556409,0.9977153661322724,0.9953519517863474,0.9594674439673849,0.9981005151367935,0.9268610793800852,0.9894609226944674,0.9863053268733342,0.9517819706498952,0.9835611402161211,0.980611248976948,0.961900885405041,0.9999956233067668,0.9418425003173102,0.5191633513215426,0.9958771549743307,0.990463185444869,0.7927591987150029,0.9500312933566173,0.986257183247769,0.9813377800536582,0.9613931889899905,0.9569858589041635,0.9807556798536434,0.9188561074565723,0.716267731078461,0.720272405386834,0.7401907362911027,0.992669038834399,0.9350936393517242,0.9906338764809636,0.9866292021725905,0.9766372115212073,0.9980086045788965,0.9648857901900798,0.9990283741022308,0.9502107377791783,0.9975096615503123,0.9868042699019183,0.9534057238394104,0.9682295838202405,0.7691338086422185
6FH5,0.9516900600919981,0.8833830088015301,0.9527973634799963,0.9497249248302937,0.9521014692559184,0.9516900600919981,0.9502895182573758,0.9535238945567066,0.958233216475624,0.9576817531282414,0.9665226734592945,0.9735472660985719,0.9527054529220992,0.9524209678619416,0.9534319839988096,0.9618702485524087,0.9195957686129822,0.5893173671564187,0.9367348993141722,0.9432824323910313,0.9516900600919981,1.0,0.9624567254456567,0.9110699701947191,0.9527229596950321,0.949913122639321,0.965857416087849,0.9529155341972926,0.9542329188604841,0.9588153166756389,0.9545743009326734,0.9620847065208352,0.9562855879868524,0.9642861832171321,0.9627937308246127,0.9516856833987649,0.9495017134754008,0.5645496601497705,0.9551914146785537,0.9588897204606032,0.7924615835751456,0.9613406686711922,0.9601108178726645,0.9646538254487205,0.9726587973722334,0.9280996835650792,0.9573403710560523,0.948853962876888,0.7174932051837555,0.7542005313305585,0.7599646363186758,0.9576204794229768,0.9103828293571076,0.9575285688650796,0.9576117260365103,0.9602596254425931,0.9527886100935299,0.9230883698130714,0.9525916588980362,0.9519088947536578,0.9497949519220248,0.9599051132907044,0.9650827413855736,0.964395600547962,0.7901244293886197
6VV2,0.9846378067514869,0.8543742860519163,0.9848960316522455,0.9465299387700616,0.9848041210943483,0.9846378067514869,0.9832372649168647,0.9829352730837743,0.9684309117089674,0.9814471973844882,0.9601414547252969,0.955060113881558,0.9846378067514869,0.9850273324492413,0.9487314154663585,0.9781778075392917,0.933785008074999,0.5938603747324747,0.9182477470971582,0.93627972321792,0.9846378067514869,0.9624567254456567,1.0,0.9338550351667301,0.9836311673078523,0.9802173465859605,0.9707418057360941,0.9856882131274537,0.9379078531006684,0.9844277254762936,0.9804493113273197,0.9615419965599191,0.9784229023603507,0.9810051513679354,0.9722824017541787,0.9846334300582538,0.9526441792168345,0.5344642708647909,0.9849004083454787,0.9857976304582835,0.7947287106699404,0.959966386995969,0.9838937689018439,0.9827558286612134,0.9720110467737206,0.9481099250272449,0.9782434579377897,0.9335005230148413,0.7185786251055877,0.7328860352849008,0.749127943873286,0.9863053268733342,0.9308044799831935,0.9832985386221295,0.9820949479830009,0.9797621704897082,0.985132373086838,0.9511779869837144,0.9850404625289408,0.9570733927688274,0.9824625902145893,0.9813859236792234,0.9641898959660018,0.9751885260610199,0.7790251353492382
