,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
2T6S,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
3C6G,0.9976278322676085,0.7284524450396748,0.9976278322676085,0.9976278322676085,0.9976278322676085,0.9976278322676085,0.996581802584875,0.996984458362329,0.9963629679232153,0.9893208685110052,0.9976278322676085,1.0,0.9970676155337597,0.9976278322676085,0.9943847025818113,0.9976278322676085,0.99642424162848,0.9976278322676085,0.9831190941995684,0.9959646888389946,0.9976015721082093,0.997592818721743,0.9973608539803837,0.9976278322676085,0.9976278322676085,0.9976278322676085,0.9969494448164634,0.997120135852558,0.9976278322676085,0.9909314916208208,0.992734689232897,0.9973564772871505,0.9858151372312163,0.9976278322676085,0.9971770328645895,0.9976103254946758,0.9898942153245537,0.9976278322676085,0.9972908268886526,0.9948661388374628,0.976540924270077,0.9932817758870462,0.9971945396375222,0.9976278322676085,0.9960565993968916,0.9976278322676085,0.9976278322676085,0.9784053955874179,0.8105417033214725,0.8951738203717563,0.9221473807679346,0.9975884420285098,0.9976278322676085,0.9976278322676085,0.9967174800751041,0.996087236249524,0.9976278322676085,0.8514025113465772,0.9976278322676085,0.9730526997632208,0.9976278322676085,0.9976278322676085,0.9976278322676085,0.9809526310491371,0.9486832718407934
3PQ2,0.9994397832661511,0.7267630414516616,0.9994397832661511,0.9994397832661511,0.9994397832661511,0.9994397832661511,0.9983937535834175,0.9987964093608714,0.9981749189217578,0.9911678330554133,0.9994397832661511,0.9970676155337597,1.0,0.9994397832661511,0.996984458362329,0.9994397832661511,0.9982361926270226,0.9994397832661511,0.9830140535619718,0.9970413553743604,0.9994660434255502,0.9986432250977096,0.9995667073699137,0.9994397832661511,0.9994397832661511,0.9994397832661511,0.999347872708254,0.9989320868511005,0.9994397832661511,0.993522494014872,0.994625420709637,0.9996586179278109,0.98675174958312,0.9994397832661511,0.9994266531864515,0.9994222764932184,0.9920300416223526,0.9994397832661511,0.999706761553376,0.9976759758931737,0.9783441218821531,0.9941396077607524,0.9992428320706573,0.9994397832661511,0.9955576563683075,0.9994397832661511,0.9994397832661511,0.9785104362250145,0.8112244674658509,0.8964080478635172,0.9237667572642166,0.999347872708254,0.9994397832661511,0.9994397832661511,0.999527317130815,0.9982493227067222,0.9994397832661511,0.853984760354162,0.9994397832661511,0.9742344069361835,0.9994397832661511,0.9994397832661511,0.9994397832661511,0.982300652564961,0.9498299654678903
3TR7,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
43FJ,0.996695596608938,0.7283430277088448,0.996695596608938,0.996695596608938,0.996695596608938,0.996695596608938,0.9956495669262045,0.9960522227036585,0.9957195940179356,0.9888613157215198,0.996695596608938,0.9943847025818113,0.996984458362329,0.996695596608938,1.0,0.996695596608938,0.9957808677232004,0.996695596608938,0.9815653681017844,0.9945597703111391,0.9967218567683372,0.9958990384404967,0.9968400274856335,0.996695596608938,0.996695596608938,0.996695596608938,0.9965161521863771,0.9961879001938875,0.996695596608938,0.9906119930147976,0.9918724806659577,0.9968619109517994,0.9859158011755798,0.996695596608938,0.9965861792781082,0.9966780898360053,0.9894346625350683,0.996695596608938,0.9969013011908983,0.9949055290765615,0.9790662762656303,0.9921569657261153,0.9964198649352468,0.996695596608938,0.993049811145687,0.996695596608938,0.996695596608938,0.9773155989723524,0.8095657007304701,0.8981280883041627,0.9249178275845468,0.996603686051041,0.996695596608938,0.996695596608938,0.9966605830630725,0.9955664097547738,0.996695596608938,0.8542167250955214,0.996695596608938,0.9730570764564541,0.996695596608938,0.996695596608938,0.996695596608938,0.9794951922024834,0.9496942879776613
46CD,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
4SZ2,0.9987964093608714,0.7266011038020335,0.9987964093608714,0.9987964093608714,0.9987964093608714,0.9987964093608714,0.997750379678138,0.9981530354555919,0.9975578051758774,0.989474052774167,0.9987964093608714,0.99642424162848,0.9982361926270226,0.9987964093608714,0.9957808677232004,0.9987964093608714,1.0,0.9987964093608714,0.981827969695776,0.9963979814690809,0.9987701492014723,0.9979998511924301,0.9984068836631171,0.9987964093608714,0.9987964093608714,0.9987964093608714,0.9978466669292683,0.9982887129458209,0.9987964093608714,0.9921000687140837,0.9939032663261599,0.9985250543804134,0.9852505438041342,0.9987964093608714,0.9980479948179952,0.9987789025879387,0.9904150418193038,0.9987964093608714,0.9984594039819155,0.9960347159307257,0.9792500973814244,0.9924720876389053,0.9979254474074658,0.9987964093608714,0.9949142824630279,0.9987964093608714,0.9987964093608714,0.977665734431008,0.8104060258312434,0.8977867062319735,0.9251979359514713,0.9986257183247769,0.9987964093608714,0.9987964093608714,0.9978335368495687,0.9965642958119423,0.9987964093608714,0.8538578362503993,0.9987964093608714,0.9729170222729918,0.9987964093608714,0.9987964093608714,0.9987964093608714,0.9805806121243156,0.9498693557069892
4TQ6,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
50GV,0.9824625902145893,0.7417094488430211,0.9824625902145893,0.9824625902145893,0.9824625902145893,0.9824625902145893,0.9814165605318558,0.9821080780627005,0.981670408739381,0.9782522113242561,0.9824625902145893,0.9831190941995684,0.9830140535619718,0.9824625902145893,0.9815653681017844,0.9824625902145893,0.981827969695776,0.9824625902145893,1.0,0.9824275766687237,0.9824888503739885,0.9827689587409129,0.9827820888206125,0.9824625902145893,0.9824625902145893,0.9824625902145893,0.9834123326461925,0.9822612623258623,0.9824625902145893,0.977193051561823,0.9780158698896636,0.9827339451950473,0.9802436067453596,0.9824625902145893,0.983062197187537,0.9824450834416565,0.9826070210912847,0.9824625902145893,0.9827995955935452,0.9816616553529146,0.9678181746563201,0.984051329858239,0.9831147175063353,0.9824625902145893,0.9855481589439915,0.9824625902145893,0.9824625902145893,0.9869705842447797,0.8094343999334742,0.8915805552273036,0.9188867443092046,0.9826332812506838,0.9824625902145893,0.9824625902145893,0.9833641890206274,0.983898145595077,0.9824625902145893,0.8452007370351404,0.9824625902145893,0.9720241768534201,0.9824625902145893,0.9824625902145893,0.9824625902145893,0.9737092037482001,0.9429191668526762
51PW,0.9976015721082093,0.7278046944411619,0.9976015721082093,0.9976015721082093,0.9976015721082093,0.9976015721082093,0.9965555424254758,0.9969581982029297,0.9963367077638161,0.9884542832508326,0.9976015721082093,0.9959646888389946,0.9970413553743604,0.9976015721082093,0.9945597703111391,0.9976015721082093,0.9963979814690809,0.9976015721082093,0.9824275766687237,1.0,0.9975753119488102,0.9969013011908983,0.9972908268886526,0.9976015721082093,0.9976015721082093,0.9976015721082093,0.9968444041788667,0.9970938756931588,0.9976015721082093,0.9909052314614216,0.9927084290734978,0.9973302171277513,0.9842832945995982,0.9976015721082093,0.9970544854540601,0.9975840653352765,0.9896578738899612,0.9976015721082093,0.9972645667292533,0.9948398786780636,0.9765496776565433,0.9921613424193485,0.9969581982029297,0.9976015721082093,0.9954438623442444,0.9976015721082093,0.9976015721082093,0.9779939864234976,0.8104454160703423,0.8956465032409413,0.9220598469032707,0.9975534284826443,0.9976015721082093,0.9976015721082093,0.9966386995969065,0.9955182661292087,0.9976015721082093,0.8512974707089805,0.9976015721082093,0.9723699356188426,0.9976015721082093,0.9976015721082093,0.9976015721082093,0.9805412218852169,0.9485257108843984
5G9K,0.9999737398406008,0.7262290848772118,0.9999737398406008,0.9999737398406008,0.9999737398406008,0.9999737398406008,0.9989277101578673,0.9993303659353212,0.9987088754962076,0.9906776434132956,0.9999737398406008,0.9976015721082093,0.9994660434255502,0.9999737398406008,0.9967218567683372,0.9999737398406008,0.9987701492014723,0.9999737398406008,0.9824888503739885,0.9975753119488102,1.0,0.9991771816721594,0.9996367344616448,0.9999737398406008,0.9999737398406008,0.9999737398406008,0.9990765177277959,0.9994660434255502,0.9999737398406008,0.9933299195126114,0.9950805968058892,0.9997549051789411,0.9862177930086702,0.9999737398406008,0.9992778456165229,0.999956233067668,0.9915135918208356,0.9999737398406008,0.9996892547804432,0.9972645667292533,0.9788780784566029,0.9936319113457018,0.9991552982059935,0.9999737398406008,0.9960916129427573,0.9999737398406008,0.9999737398406008,0.9779764796505648,0.81125072762525,0.8969420044379669,0.9243007138386663,0.9998380623503718,0.9999737398406008,0.9999737398406008,0.9990633876480963,0.99779414661047,0.9999737398406008,0.8534508037797123,0.9999737398406008,0.9737004503617337,0.9999737398406008,0.9999737398406008,0.9999737398406008,0.9818104629228432,0.9503639220423401
6FH5,0.9992034418315586,0.7269906294997878,0.9992034418315586,0.9992034418315586,0.9992034418315586,0.9992034418315586,0.998157412148825,0.9985600679262789,0.9979385774871653,0.9902487274764424,0.9992034418315586,0.997592818721743,0.9986432250977096,0.9992034418315586,0.9958990384404967,0.9992034418315586,0.9979998511924301,0.9992034418315586,0.9827689587409129,0.9969013011908983,0.9991771816721594,1.0,0.9988401762932034,0.9992034418315586,0.9992034418315586,0.9992034418315586,0.9982536993999553,0.998695745416508,0.9992034418315586,0.9925071011847708,0.9943102987968471,0.9989320868511005,0.98612150575754,0.9992034418315586,0.9984550272886823,0.9991859350586259,0.9910584157245834,0.9992034418315586,0.9988664364526026,0.9964417484014128,0.9781077804475606,0.9937019384374329,0.9983324798781529,0.9992034418315586,0.9965467890390095,0.9992034418315586,0.9992034418315586,0.9781515473798926,0.8111719471470525,0.8962417335206558,0.9235916895348888,0.9990502575683968,0.9992034418315586,0.9992034418315586,0.9983456099578525,0.9974352577653479,0.9992034418315586,0.8526279854518717,0.9992034418315586,0.973280287811347,0.9992034418315586,0.9992034418315586,0.9992034418315586,0.9816791621258474,0.9496461443520963
6VV2,0.9996104743022457,0.726592350415567,0.9996104743022457,0.9996104743022457,0.9996104743022457,0.9996104743022457,0.9985644446195122,0.9989671003969661,0.9983456099578525,0.9908220742899909,0.9996104743022457,0.9973608539803837,0.9995667073699137,0.9996104743022457,0.9968400274856335,0.9996104743022457,0.9984068836631171,0.9996104743022457,0.9827820888206125,0.9972908268886526,0.9996367344616448,0.9988401762932034,1.0,0.9996104743022457,0.9996104743022457,0.9996104743022457,0.9991596748992266,0.9991027778871951,0.9996104743022457,0.9933955699111093,0.9947786049727988,0.9996542412345776,0.9865110314552943,0.9996104743022457,0.9993347426285544,0.9995929675293129,0.9916580226975311,0.9996104743022457,0.9996236043819453,0.9973652306736168,0.9785148129182477,0.9938551227005948,0.9991684282856931,0.9996104743022457,0.9958771549743307,0.9996104743022457,0.9996104743022457,0.9782872248701217,0.8112375975455505,0.8966225058319437,0.9239374483003112,0.9995098103578822,0.9996104743022457,0.9996104743022457,0.9991728049789262,0.9979123173277662,0.9996104743022457,0.8536039880428741,0.9996104743022457,0.9739149083301603,0.9996104743022457,0.9996104743022457,0.9996104743022457,0.9819461404130723,0.9500356700498506
80GC,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
94GU,1.0,0.7262028247178127,1.0,1.0,1.0,1.0,0.9989539703172665,0.9993566260947204,0.9987351356556068,0.9906513832538963,1.0,0.9976278322676085,0.9994397832661511,1.0,0.996695596608938,1.0,0.9987964093608714,1.0,0.9824625902145893,0.9976015721082093,0.9999737398406008,0.9992034418315586,0.9996104743022457,1.0,1.0,1.0,0.9990502575683968,0.9994923035849494,1.0,0.9933036593532123,0.9951068569652884,0.999728645019542,0.9861915328492711,1.0,0.9992515854571237,0.9999824932270672,0.9914873316614365,1.0,0.999662994621044,0.9972383065698542,0.978904338616002,0.9936056511863027,0.9991290380465943,1.0,0.9961178731021564,1.0,1.0,0.9779502194911657,0.8112419742387836,0.8969682645973661,0.9243269739980655,0.9998293089639054,1.0,1.0,0.9990371274886972,0.9977678864510707,1.0,0.8534245436203131,1.0,0.9736741902023345,1.0,1.0,1.0,0.9817842027634441,0.9503901822017393
