,08MQ,0C7Q,0ED6,0H5E,0I4U,0JO0,16IN,1KB2,1P0Y,27SS,2T6S,3C6G,3PQ2,3TR7,43FJ,46CD,4SZ2,4TQ6,50GV,51PW,5G9K,6FH5,6VV2,80GC,94GU,98BT,9Q6R,9T8E,9U7M,AO86,B23O,B5I6,C22U,C88N,DC61,E3B6,E6R3,I07H,I52Y,I9D6,IZ20,J7F9,K9P0,L3V8,L7J7,L9G5,O03M,O21U,O6R6,P5F3,Q58J,Q6O0,R42Q,R5K7,R7D1,R9K3,SM54,T54A,U26C,UI76,UK24,V55J,X19V,X1Y5,XU70
08MQ,1.0,0.9345553060840412,0.9999431029879685,1.0,1.0,1.0,0.9989539703172665,1.0,0.964553161504357,0.9994485366526175,0.9985950814721445,0.9961178731021564,0.998853306372903,1.0,0.9908877246884888,0.9958815316675639,0.8833261117894986,0.4674702275442812,0.986414744204164,1.0,1.0,0.9950236997938577,0.998293089639054,0.9425383945413882,0.9972689434224866,1.0,0.99968487808721,1.0,1.0,1.0,0.9981968023879239,0.9999474796812017,0.9903318846478731,0.9972470599563206,0.9999343496015021,1.0,0.9929272637351575,0.5959743175641076,0.9991771816721594,0.9999737398406008,0.7770731301672335,0.9930147975998215,0.9987701492014723,0.993544377481038,0.9979210707142325,0.9799503682987356,1.0,0.9883010989876708,0.716267731078461,0.7239750878621166,0.7354726609857188,1.0,0.9350936393517242,0.999842439043605,0.9966255695172069,0.9945291334585068,0.9999781165338341,1.0,1.0,0.9985119243007139,0.9980523715112284,0.988191681656841,0.9889707330523496,0.9986869920300416,0.7894941855630397
0C7Q,0.9345553060840412,1.0,0.9345334226178753,0.9345553060840412,0.9345553060840412,0.9345553060840412,0.9343233413426819,0.9345553060840412,0.9125624225872384,0.9351067694314238,0.935942717838964,0.9380960509096957,0.9355882056870752,0.9345553060840412,0.9356232192329408,0.9385249668465487,0.8696927123680974,0.5086767943348083,0.9449280690467124,0.9345553060840412,0.9345553060840412,0.9388751023052043,0.9362447096720544,0.9031875456817356,0.9365423248119116,0.9345553060840412,0.9348529212238985,0.9345553060840412,0.9345553060840412,0.9345553060840412,0.9349579618614952,0.9346078264028396,0.9429804405579408,0.9370719046931282,0.9346122030960728,0.9345553060840412,0.9411641128661651,0.6217048970820587,0.9353781244118818,0.9345815662434405,0.7743114367370877,0.9407176901563793,0.9357151297908378,0.9401618501157636,0.9366342353698087,0.9181120696069291,0.9345553060840412,0.9439870800015756,0.7020303479908789,0.7295116048021079,0.7358972002293387,0.9345553060840412,0.8729402187471278,0.9344940323787765,0.9379122297939015,0.9397548176450764,0.9345771895502072,0.9345553060840412,0.9345553060840412,0.9360171216239282,0.9358114170419681,0.9351767965231549,0.9443678523128636,0.9358683140539996,0.7960986156519303
0ED6,0.9999431029879685,0.9345334226178753,1.0,0.9999431029879685,0.9999431029879685,0.9999431029879685,0.9988970733052349,0.9999431029879685,0.9644962644923255,0.999391639640586,0.998538184460113,0.9960609760901249,0.9987964093608714,0.9999431029879685,0.9908308276764574,0.9958246346555324,0.883269214777467,0.46752712455631273,0.9863578471921325,0.9999431029879685,0.9999431029879685,0.9949668027818263,0.9982361926270226,0.9425252644616886,0.997212046410455,0.9999431029879685,0.9996279810751785,0.9999431029879685,0.9999431029879685,0.9999431029879685,0.9981399053758923,0.9998905826691701,0.9902749876358417,0.9971901629442891,0.9998774525894706,0.9999431029879685,0.992870366723126,0.59600495441674,0.9991202846601279,0.9999168428285693,0.7771037670198658,0.9929579005877899,0.9987132521894407,0.9934874804690065,0.997864173702201,0.979893471286704,0.9999431029879685,0.9882442019756393,0.7162721077716941,0.724005724714749,0.7355032978383512,0.9999431029879685,0.9350367423396927,0.9998730758962373,0.9965686725051754,0.9944722364464752,0.9999212195218025,0.9999431029879685,0.9999431029879685,0.9984550272886823,0.9979954744991969,0.9881435380312759,0.9889138360403181,0.9986300950180101,0.789524822415672
0H5E,1.0,0.9345553060840412,0.9999431029879685,1.0,1.0,1.0,0.9989539703172665,1.0,0.964553161504357,0.9994485366526175,0.9985950814721445,0.9961178731021564,0.998853306372903,1.0,0.9908877246884888,0.9958815316675639,0.8833261117894986,0.4674702275442812,0.986414744204164,1.0,1.0,0.9950236997938577,0.998293089639054,0.9425383945413882,0.9972689434224866,1.0,0.99968487808721,1.0,1.0,1.0,0.9981968023879239,0.9999474796812017,0.9903318846478731,0.9972470599563206,0.9999343496015021,1.0,0.9929272637351575,0.5959743175641076,0.9991771816721594,0.9999737398406008,0.7770731301672335,0.9930147975998215,0.9987701492014723,0.993544377481038,0.9979210707142325,0.9799503682987356,1.0,0.9883010989876708,0.716267731078461,0.7239750878621166,0.7354726609857188,1.0,0.9350936393517242,0.999842439043605,0.9966255695172069,0.9945291334585068,0.9999781165338341,1.0,1.0,0.9985119243007139,0.9980523715112284,0.988191681656841,0.9889707330523496,0.9986869920300416,0.7894941855630397
0I4U,1.0,0.9345553060840412,0.9999431029879685,1.0,1.0,1.0,0.9989539703172665,1.0,0.964553161504357,0.9994485366526175,0.9985950814721445,0.9961178731021564,0.998853306372903,1.0,0.9908877246884888,0.9958815316675639,0.8833261117894986,0.4674702275442812,0.986414744204164,1.0,1.0,0.9950236997938577,0.998293089639054,0.9425383945413882,0.9972689434224866,1.0,0.99968487808721,1.0,1.0,1.0,0.9981968023879239,0.9999474796812017,0.9903318846478731,0.9972470599563206,0.9999343496015021,1.0,0.9929272637351575,0.5959743175641076,0.9991771816721594,0.9999737398406008,0.7770731301672335,0.9930147975998215,0.9987701492014723,0.993544377481038,0.9979210707142325,0.9799503682987356,1.0,0.9883010989876708,0.716267731078461,0.7239750878621166,0.7354726609857188,1.0,0.9350936393517242,0.999842439043605,0.9966255695172069,0.9945291334585068,0.9999781165338341,1.0,1.0,0.9985119243007139,0.9980523715112284,0.988191681656841,0.9889707330523496,0.9986869920300416,0.7894941855630397
0JO0,1.0,0.9345553060840412,0.9999431029879685,1.0,1.0,1.0,0.9989539703172665,1.0,0.964553161504357,0.9994485366526175,0.9985950814721445,0.9961178731021564,0.998853306372903,1.0,0.9908877246884888,0.9958815316675639,0.8833261117894986,0.4674702275442812,0.986414744204164,1.0,1.0,0.9950236997938577,0.998293089639054,0.9425383945413882,0.9972689434224866,1.0,0.99968487808721,1.0,1.0,1.0,0.9981968023879239,0.9999474796812017,0.9903318846478731,0.9972470599563206,0.9999343496015021,1.0,0.9929272637351575,0.5959743175641076,0.9991771816721594,0.9999737398406008,0.7770731301672335,0.9930147975998215,0.9987701492014723,0.993544377481038,0.9979210707142325,0.9799503682987356,1.0,0.9883010989876708,0.716267731078461,0.7239750878621166,0.7354726609857188,1.0,0.9350936393517242,0.999842439043605,0.9966255695172069,0.9945291334585068,0.9999781165338341,1.0,1.0,0.9985119243007139,0.9980523715112284,0.988191681656841,0.9889707330523496,0.9986869920300416,0.7894941855630397
16IN,0.9989539703172665,0.9343233413426819,0.9988970733052349,0.9989539703172665,0.9989539703172665,0.9989539703172665,1.0,0.9989539703172665,0.9635071318216235,0.9984112603563504,0.9975578051758774,0.9950718434194229,0.9978335368495687,0.9989539703172665,0.9898416950057554,0.9948355019848304,0.8828928191594123,0.46733455005405217,0.9855525356372247,0.9989539703172665,0.9989539703172665,0.9939864234975906,0.997255813342787,0.9415974054962514,0.996222913739753,0.9989539703172665,0.9987526424285396,0.9989539703172665,0.9989539703172665,0.9989539703172665,0.9973258404345181,0.9989014499984682,0.989294608351606,0.9962010302735871,0.9989058266917014,0.9989539703172665,0.991925000984756,0.5968452795175133,0.9981311519894259,0.9989277101578673,0.7764034961025547,0.9919950280764871,0.9977328729052052,0.9926121418223676,0.996875041031499,0.9789218453889349,0.9989539703172665,0.9875964513771265,0.7156331105596477,0.7232967004109715,0.7348117803075065,0.9989539703172665,0.9340476096689907,0.9987964093608714,0.9955882932209399,0.993500610548706,0.9989320868511005,0.9989539703172665,0.9989539703172665,0.9974746480044467,0.9970063418284949,0.9875045408192294,0.9880647575530783,0.9976409623473081,0.7892447140487476
1KB2,1.0,0.9345553060840412,0.9999431029879685,1.0,1.0,1.0,0.9989539703172665,1.0,0.964553161504357,0.9994485366526175,0.9985950814721445,0.9961178731021564,0.998853306372903,1.0,0.9908877246884888,0.9958815316675639,0.8833261117894986,0.4674702275442812,0.986414744204164,1.0,1.0,0.9950236997938577,0.998293089639054,0.9425383945413882,0.9972689434224866,1.0,0.99968487808721,1.0,1.0,1.0,0.9981968023879239,0.9999474796812017,0.9903318846478731,0.9972470599563206,0.9999343496015021,1.0,0.9929272637351575,0.5959743175641076,0.9991771816721594,0.9999737398406008,0.7770731301672335,0.9930147975998215,0.9987701492014723,0.993544377481038,0.9979210707142325,0.9799503682987356,1.0,0.9883010989876708,0.716267731078461,0.7239750878621166,0.7354726609857188,1.0,0.9350936393517242,0.999842439043605,0.9966255695172069,0.9945291334585068,0.9999781165338341,1.0,1.0,0.9985119243007139,0.9980523715112284,0.988191681656841,0.9889707330523496,0.9986869920300416,0.7894941855630397
1P0Y,0.964553161504357,0.9125624225872384,0.9644962644923255,0.964553161504357,0.964553161504357,0.964553161504357,0.9635071318216235,0.964553161504357,1.0,0.9641767658863023,0.9655641776412249,0.965362849752498,0.9636515626983189,0.964553161504357,0.9636603160847853,0.9673761286397675,0.87308027293059,0.5022518086684786,0.9609029993478727,0.964553161504357,0.964553161504357,0.9654416302306955,0.9650083376006092,0.931312176398244,0.9649995842141429,0.964553161504357,0.964238039591567,0.964553161504357,0.964553161504357,0.964553161504357,0.9627499638922808,0.9646056818231553,0.9650914947720399,0.9660543672833427,0.9646013051299221,0.964553161504357,0.966014977044244,0.6187462524564191,0.9649733240547437,0.9645269013449578,0.7866624650411628,0.9658924296337146,0.9646100585163885,0.9636909529374177,0.9659755868051453,0.9459653453429796,0.964553161504357,0.962281657716329,0.7237474998139906,0.7522003825229886,0.7567039998599459,0.964553161504357,0.9154641702008465,0.964395600547962,0.9662644485585361,0.9665401802322273,0.964531278038191,0.964553161504357,0.964553161504357,0.9641592591133695,0.9658617927810822,0.9570340025297287,0.963135112896802,0.9656385814261893,0.7982694554955948
27SS,0.9994485366526175,0.9351067694314238,0.999391639640586,0.9994485366526175,0.9994485366526175,0.9994485366526175,0.9984112603563504,0.9994485366526175,0.9641767658863023,1.0,0.9984987942210143,0.9962841874450178,0.9988708131458358,0.9994485366526175,0.9904150418193038,0.9954088487983789,0.8838600683639483,0.46802169089166373,0.9869662075515465,0.9994485366526175,0.9994485366526175,0.9952075209096519,0.9985294310736467,0.9428447630677118,0.9972076697172219,0.9994485366526175,0.9991334147398274,0.9994485366526175,0.9994485366526175,0.9994485366526175,0.9981355286826591,0.9994485366526175,0.9908483344493901,0.996695596608938,0.9993828862541195,0.9994485366526175,0.9934262067637417,0.5964820139791582,0.9989846071698989,0.9994660434255502,0.7776158401281495,0.9934524669231409,0.9988139161338042,0.9938945129396936,0.997457141231514,0.9794076583378194,0.9994485366526175,0.9888263021756543,0.7161977039867299,0.7245265512094992,0.7360241243331014,0.9994485366526175,0.9345684361637409,0.9992909756962225,0.9969231846570642,0.9948880223036287,0.9994266531864515,0.9994485366526175,0.9994485366526175,0.9987832792811719,0.9975271683232451,0.9876927386282568,0.9895134430132657,0.9983718701172516,0.7900368955239558
