,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,4975_27SS,27SS,1,False,,False,1503.0,2.4404919147491455,8.027233123779297,1.0,0.0
1,4975_27SS,27SS,2,False,,False,4902.0,2.1331663131713867,6.191935062408447,1.0,0.0
2,4975_27SS,27SS,3,False,,False,1503.0,2.4404919147491455,8.027233123779297,1.0,0.0
3,4975_27SS,27SS,4,False,,False,4902.0,2.1331663131713867,6.191935062408447,1.0,0.0
4,4975_27SS,27SS,5,False,,True,5772.0,2.487107038497925,8.848052024841309,1.0,0.0
5,4975_27SS,27SS,6,False,,True,2777.0,2.4636638164520264,7.069385051727295,1.0,0.0
6,4975_27SS,27SS,7,False,,False,1071.0,2.0435028076171875,6.4785075187683105,1.0,0.0
7,4975_27SS,27SS,8,False,,False,276.0,2.364504814147949,6.0205302238464355,1.0,0.0
8,4975_27SS,27SS,9,False,,False,0.0,0.0,0.0,0.0,0.0
