,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,4869_4TQ6,4TQ6,1,False,,False,118181.0,0.00010571494931355119,14.396541595458984,1.0,0.0
1,4869_4TQ6,4TQ6,2,False,,False,96654.0,0.00010396525613032281,13.37514877319336,1.0,0.0
2,4869_4TQ6,4TQ6,3,False,,False,118181.0,0.00010571494931355119,14.396541595458984,1.0,0.0
3,4869_4TQ6,4TQ6,4,False,,False,96654.0,0.00010396525613032281,13.37514877319336,1.0,0.0
4,4869_4TQ6,4TQ6,5,False,,True,0.0,0.0,0.0,0.0,0.0
5,4869_4TQ6,4TQ6,6,False,,True,0.0,0.0,0.0,0.0,0.0
6,4869_4TQ6,4TQ6,7,False,,False,110743.0,0.00018315250054001808,15.343539237976074,1.0,0.0
7,4869_4TQ6,4TQ6,8,False,,False,129979.0,0.00016283495642710477,16.766836166381836,1.0,0.0
8,4869_4TQ6,4TQ6,9,False,,False,266.0,1.8257557153701782,4.971258163452148,1.0,0.0
