,collectionID,teamID,hyp,autorectify,problem,reverse_contrast,n_thresh_vox,min_unthresh,max_unthresh,p_pos_unthresh,p_neg_unthresh
0,4933_I52Y,I52Y,1,False,,False,4486.0,2.712937355041504,6.0148115158081055,1.0,0.0
1,4933_I52Y,I52Y,2,False,,False,942.0,3.4209933280944824,4.996211528778076,1.0,0.0
2,4933_I52Y,I52Y,3,False,,False,4486.0,2.712937355041504,6.0148115158081055,1.0,0.0
3,4933_I52Y,I52Y,4,False,,False,942.0,3.4209933280944824,4.996211528778076,1.0,0.0
4,4933_I52Y,I52Y,5,False,,False,41553.0,2.025883674621582,6.567748069763184,1.0,0.0
5,4933_I52Y,I52Y,6,False,,False,77.0,5.051388263702393,7.3908820152282715,1.0,0.0
6,4933_I52Y,I52Y,7,False,,False,3008.0,3.0879812240600586,7.28282356262207,1.0,0.0
7,4933_I52Y,I52Y,8,False,,False,188.0,4.498803615570068,6.057708740234375,1.0,0.0
8,4933_I52Y,I52Y,9,False,,False,433.0,3.0722248554229736,4.78729772567749,1.0,0.0
